"","ienv.cp","zenv.cp","freq","maxgrp","IndVal","obsiv.prob","zscore","5%","10%","50%","90%","95%","purity","reliability","z.median","filter"
"SWARM_10393",28.415,28.415,15,2,47,0.01,4.86,24.59775,24.791,27.3,28.415,29.75225,0.97,0.97,5.87580644661395,2
"SWARM_21757",22.525,23,11,1,24.82,0.01,5.03,22.08475,22.525,23.035,24.5595,24.891,0.99,0.91,4.88989313344199,0
"SWARM_11629",27.845,27.845,16,2,35.28,0.02,2.75,23.5015,25,26.485,28.0145,29.54325,0.91,0.82,3.97788446877121,0
"SWARM_16418",26.015,26,19,1,23,0.03,2.44,19.93125,19.95,24.49,26.05,26.2265,0.75,0.79,2.76948420726462,0
"SWARM_16428",26.37,26.37,15,1,18.52,0.08,1.66,23.07,23.349,25.605,26,26,0.46,0.25,-1.72339656197454,0
"SWARM_21256",27.35,26.645,19,1,21.24,0.07,1.46,22.15,23,23.6175,25.6055,26,0.74,0.35,1.77653814374288,0
"SWARM_17455",27.35,25.85,22,2,33.66,0.01,4.11,23,24.7905,26,27.97,28.4705,0.9,0.96,5.20603699859948,0
"SWARM_13411",24.945,24.28,11,2,14.12,0.04,2.1,23.99225,24.09,25,25.2785,26,0.5,0.74,2.94765833558144,0
"SWARM_11203",26,26,16,1,20.78,0.06,1.89,22.89075,23,24.0675,26.173,26.2525,0.8,0.52,2.25624237031161,0
"SWARM_15699",25,25,16,2,20.77,0.03,2.81,23.94,24.351,25,25.8965,26.50725,0.97,0.85,3.69925596451268,0
"SWARM_15139",26.065,26.065,21,1,26.58,0.08,1.92,22.15,23,24.4325,26.175,26.3415,0.9,0.7,2.64527824677868,0
"SWARM_11284",24,23.805,23,2,28.47,0.01,3.64,23.5045,23.8045,25,25.6145,25.8,0.98,0.98,5.33205922199809,2
"SWARM_16112",21.705,22.525,12,1,30.95,0.01,4.89,19.88375,21.07,22.9,25,25.11,0.78,0.89,4.75952809038562,0
"SWARM_12129",25.155,25,11,2,26.83,0.01,8.25,24.7045,24.908,25.0775,25.6145,25.81,1,1,7.92137181544687,2
"SWARM_13236",26.5,26.5,22,1,26.83,0.07,2.14,21.68275,22.525,24.045,26.5045,26.60225,0.61,0.73,2.75204408218941,0
"SWARM_35200",23.035,23.085,11,1,24.22,0.01,4.7,22.525,22.9,23,25.5035,25.9025,0.98,0.82,4.40417799350416,0
"SWARM_17747",28.415,28.415,13,2,31.97,0.03,3.23,23.319,23.46,26.915,28.461,29.681,0.82,0.6,2.93101077931911,0
"SWARM_17051",21.705,22.525,14,1,34.76,0.01,5.09,21.025,21.075,22.08,24.576,25,0.83,0.89,4.72005381087272,0
"SWARM_15615",24.945,24.135,24,2,38.37,0.01,5.68,23.899,23.999,24.5225,25,25,1,1,6.34474382906296,2
"SWARM_23816",23.54,23.8,13,2,15.24,0.12,1.62,23.39475,23.4,24.855,28.506,29.525,0.76,0.61,2.56324503722012,0
"SWARM_22666",21.705,21.705,19,1,34.5,0.02,3.05,21.075,21.476,24.49,25,25.8525,0.93,0.86,4.28730421559321,0
"SWARM_14639",26,25,23,1,27.6,0.01,3.19,22.9335,23.9865,25.0775,26.015,26.03175,0.9,0.92,3.6613887300418,0
"SWARM_22993",24.945,24.71,15,2,22.77,0.01,3.76,23.42375,24.5255,24.8725,25,25,0.93,0.94,4.02452085258011,0
"SWARM_12874",26,26.22,23,1,28.75,0.02,2.79,22.97625,23.392,25.025,26.065,26.1725,0.91,0.88,3.23300681571615,0
"SWARM_12219",26.37,26.37,17,1,20.99,0.13,1.55,22.9335,23.095,25.655,26.37,26.47,0.47,0.43,2.04084802099354,0
"SWARM_14965",27.35,27.44,11,2,99.18,0.01,23.49,26.3685,26.5405,27.35,28.218,28.41725,1,1,20.4420952721927,2
"SWARM_15054",23.425,23.425,14,2,18.69,0.07,2.1,23.39475,23.4,23.8,25.7465,26.0185,0.82,0.7,2.80429379564651,0
"SWARM_14175",24.945,24.49,17,2,23.37,0.01,4.03,23.79475,23.8365,24.855,25,25.09475,0.96,0.93,4.26370863966074,0
"SWARM_11357",19.95,23,28,2,29.86,0.05,1.95,19.9975,21.705,23.735,26.528,27.37475,0.71,0.59,2.42985599046844,0
"SWARM_13498",27.35,27.44,11,2,99.24,0.01,22.52,26.64275,26.895,27.39,28.21,28.214,1,1,20.146945301145,2
"SWARM_11767",24.49,24.49,15,1,20.72,0.02,3.34,23.319,23.565,24.49,25,25,0.93,0.9,3.70468196361314,0
"SWARM_14248",26.5,26.645,16,1,19.28,0.15,1.39,22.93525,23,25.65,26.14,26.5,0.57,0.46,2.14532866528481,0
"SWARM_17039",24.945,24.71,11,2,16.23,0.02,2.77,24.103,24.51,24.945,25.955,26,0.89,0.82,3.25808191771354,0
"SWARM_15641",25,25,17,2,24.76,0.01,3.58,23.45,23.505,24.82,25,26,0.94,0.92,3.92925312301534,0
"SWARM_13756",23,26,17,1,19.85,0.07,1.94,22.1275,22.525,23.63,26,26.071,0.81,0.57,2.32881791459874,0
"SWARM_14926",26.5,26.645,13,1,15.66,0.2,1.08,19.8775,20.58,24.955,25.82,26.5,0.51,0.47,2.21263359797326,0
"SWARM_13685",27.2,27.2,27,1,31.4,0.07,1.8,23.395,23.8415,25,27.2,27.3025,0.33,0.74,2.7838474737213,0
"SWARM_15047",25,25,13,1,18.32,0.04,2.51,23.38425,23.4,25,25.91,26.015,0.91,0.61,2.67005377268597,0
"SWARM_13484",24.71,24.555,14,2,24.27,0.01,4.7,23.805,23.84,24.6225,25,25,1,0.99,4.93365421794295,2
"SWARM_14522",27.2,27.2,24,1,27.91,0.08,1.05,22.525,22.525,24.0675,26.519,27.2,0.61,0.58,2.37796107002611,0
"SWARM_15221",25,25,18,2,32.69,0.01,6.03,24.08475,24.2295,24.855,25,25,1,1,6.33059358343973,2
"SWARM_15914",24.945,24.855,18,2,29.32,0.01,4.77,23.79175,23.9895,24.65,25,25.045,0.98,1,5.49587253834845,2
"SWARM_20819",23.565,23.4,25,2,33.55,0.01,4.12,23.369,23.3745,23.54,23.845,24.49,0.98,0.99,4.52013272261062,2
"SWARM_24200",26.745,25.265,18,2,26.97,0.01,5.16,24.48825,24.791,25.05,26.745,26.90275,0.97,0.96,5.83707469477977,2
"SWARM_13694",25,25,13,2,22,0.01,4.09,23.91825,24.0855,24.89,25,25.9525,0.95,0.9,3.77637841474162,0
"SWARM_17306",26.37,25.95,22,1,24.11,0.04,2,23,23.1435,25.465,26.0515,26.4035,0.87,0.75,2.73648651251994,0
"SWARM_13481",23.695,23.695,16,2,26.23,0.01,5.33,23.44925,23.505,23.8,24.438,24.94775,1,1,4.71368329161095,2
"SWARM_8844",26,26,12,1,15.58,0.14,1.44,22.99775,23.2885,25,26,26.015,0.75,0.35,2.08537833184462,0
"SWARM_14267",28.415,27.35,24,2,73.99,0.01,9.56,26,26.542,27.3,28.9115,29.525,0.99,0.99,8.87969491088394,2
"SWARM_13266",24.41,24.135,16,2,27.34,0.01,4.2,24,24.045,24.41,24.91,25,1,0.99,5.1324842451715,2
"SWARM_14179",24.945,24.945,18,2,34.27,0.01,7.91,24.4875,24.535,24.91,25,25,0.99,0.99,7.11503969085494,2
"SWARM_13023",25,24.855,12,2,26.09,0.01,6.45,24.4035,24.49,24.91,25,25.8025,1,1,6.66242751124037,2
"SWARM_23310",24.945,24.455,11,2,17.66,0.02,3.04,24.475,24.5935,24.945,25.8865,25.95,0.97,0.95,3.86671724873741,2
"SWARM_18589",26,26,19,1,25,0.04,2.6,23,23.5255,25,26.107,26.3025,0.47,0.71,2.98378414350283,0
"SWARM_27181",22.525,22.525,14,1,43.48,0.01,7.77,18.4975,19.995,23,24.2555,24.511,1,0.96,6.30085367844634,1
"SWARM_12268",27.845,27.35,24,2,63.69,0.01,9.63,26.29425,27.0545,27.845,28.8795,29.031,1,1,8.54951173384389,2
"SWARM_20707",22.525,22.525,15,1,48.29,0.01,8.93,22.08,22.4855,23,23.565,23.695,1,1,7.18980874145495,1
"SWARM_14173",26,24.49,12,2,12.9,0.07,1.59,23.33275,23.4905,24.945,26,26.00075,0.75,0.57,2.52070202178081,0
"SWARM_26740",23,23,11,1,25.97,0.01,5.14,22.525,22.863,23.035,24.4415,25.005,0.93,0.79,4.45919481561027,0
"SWARM_14350",22.525,26.5,20,1,24.39,0.06,2.01,22.503,22.525,25.1,26.37,26.5035,0.82,0.61,2.52434843775557,0
"SWARM_18911",26.5,24.135,19,2,18.96,0.07,1.74,22.95475,23.05,25,26.32,26.5,0.63,0.58,2.3390278169526,0
"SWARM_20424",26,24.945,12,2,14.3,0.07,1.96,23,23.165,25,26,26.01575,0.63,0.52,2.33618146282797,0
"SWARM_17687",26,26,11,1,14.29,0.18,1.29,23,23,25,26,26.015,0.49,0.53,2.17048558943966,0
"SWARM_15691",24,24,13,2,21.04,0.01,4.11,23.8,23.8,24.345,25,25.95,0.95,0.99,4.40221285154426,2
"SWARM_21299",24.855,24.855,23,1,38.03,0.01,5.43,22.99525,23,24.855,25,25,1,0.98,6.13222981070689,1
"SWARM_15197",22.955,21.705,14,2,16.28,0.11,0.86,23,23.035,23.8,25.05,26.25475,0.44,0.48,2.04502800528524,0
"SWARM_12203",22.525,22.525,22,2,25.88,0.11,1.61,22.15,22.525,25.6325,26.95,27.1,0.55,0.43,2.16040544383233,0
"SWARM_15918",25,25,13,2,19.8,0.01,4.15,23.6885,23.8045,24.89,25.955,26.015,0.85,0.85,3.71304005837292,0
"SWARM_15084",24.49,24.49,11,1,20.5,0.01,4.42,23.4,23.934,24.5,24.736,24.91,0.99,0.99,4.70145829068693,1
"SWARM_21612",24.945,24.555,22,2,30.37,0.01,4.09,23.933,24.6,25,26,26.18675,1,0.99,4.79530939651727,2
"SWARM_17243",26,25.105,23,1,28.16,0.03,3.28,23.04925,23.8,25.11,26.015,26.05075,0.92,0.9,3.30836162988355,0
"SWARM_12406",22.955,22.955,15,1,41.99,0.01,6.63,20.77525,22.575,22.955,24.945,25.85,1,0.91,5.70094094727304,0
