"abundance","AverageShortestPathLength","BetweennessCentrality","class","ClosenessCentrality","ClusteringCoefficient","degree","degree.layout","Eccentricity","family","genus","IsSingleNode","kingdom","Label","name","negdegree","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","order","oriID","PartnerOfMultiEdgedNodePairs","phylum","pi","posdegree","Radiality","samplecount","selected","SelfLoops","shared name","species","Stress","superkingdom","TopologicalCoefficient","unknowndegree"
"4.7162445482697255E-4","3.908536585365854","0.0","Protosporangiidae","0.25585023400936036","0.0","1","1","7",,,"false","Amoebozoa (kingdom)","Protosporangiidae","Protosporangiidae","1","17.0","0","1",,"Protosporangiidae","0","Protosporangiida","0","0","0.9061762391817466","13","false","0","Protosporangiidae",,"0","Amoebozoa","0.0","0"
"0.17320095522512494","2.957317073170732","0.08286674240596119","Spirotrichea","0.3381443298969072","0.3142857142857143","15","15","6","Strombidium family incertae sedis","Strombidium","false","Alveolata","Strombidium-capitatum","Strombidium-capitatum","3","9.533333333333333","0","15","Oligotrichia","Strombidium-capitatum","0","Ciliophora","0","12","0.9368607395751377","33","false","0","Strombidium-capitatum","Strombidium capitatum","13034","SAR","0.19319727891156463","0"
"0.040005436518578755","3.567073170731707","0.0015030223260619974","Bolidomonas class incertae sedis","0.28034188034188035","0.6388888888888888","9","9","7","Bolidomonas family incertae sedis","Bolidomonas","false","Stramenopiles","Bolidomonas","Bolidomonas","0","11.11111111111111","0","9","Bolidomonas order incertae sedis","Bolidomonas","0","Bolidomonas phylum incertae sedis","5","9","0.9171911880409127","37","false","0","Bolidomonas",,"516","SAR","0.32679738562091504","0"
"0.0","3.323170731707317","0.015748363986634293","Macrodasyida class incertae sedis","0.30091743119266057","0.16666666666666666","4","4","6",,,"false","Metazoa (Animalia)","Macrodasyida","Macrodasyida","2","8.0","0","4","Macrodasyida","Macrodasyida","0","Gastrotricha","0","2","0.9250590086546027","0","false","0","Macrodasyida",,"1512","Opisthokonta","0.3409090909090909","0"
"0.004923118388237061","3.6219512195121952","0.002120013297006417","Labyrinthulomycetes","0.27609427609427606","0.0","3","3","6","Thraustochytriaceae","Labyrinthuloides","false","Stramenopiles","Labyrinthuloides-haliotidis","Labyrinthuloides-haliotidis","3","5.666666666666667","0","3","Thraustochytriaceae order incertae sedis","Labyrinthuloides-haliotidis","0","Labyrinthulomycetes phylum incertae sedis","0","0","0.9154209284028324","23","false","0","Labyrinthuloides-haliotidis","Labyrinthuloides haliotidis","244","SAR","0.3888888888888889","0"
"0.0","4.2560975609756095","0.0","Anthozoa","0.2349570200573066","1.0","3","3","8",,,"false","Metazoa (Animalia)","Ceriantharia","Ceriantharia","3","11.666666666666666","0","3","Ceriantharia","Ceriantharia","0","Cnidaria","0","0","0.8949645948072383","0","false","0","Ceriantharia",,"0","Opisthokonta","0.5833333333333334","0"
"2.2011054117295843","3.3658536585365852","0.022134175347103033","Chytridiomycetes","0.2971014492753623","0.32051282051282054","13","13","7",,,"false","Fungi","Chytridiomycetes","Chytridiomycetes","3","9.0","0","13",,"Chytridiomycetes","0","Chytridiomycota","5","10","0.9236821400472068","38","false","0","Chytridiomycetes",,"3586","Opisthokonta","0.25","0"
"0.22942268621915526","3.451219512195122","0.018124533761561895",,"0.28975265017667845","0.2","5","5","7",,,"false","Alveolata","Apicomplexa","Apicomplexa","3","10.8","0","5",,"Apicomplexa","0","Apicomplexa","0","2","0.9209284028324154","34","false","0","Apicomplexa",,"2238","SAR","0.2810810810810811","0"
"0.036133476517509165","3.1463414634146343","0.015742940078565328","Labyrinthulomycetes","0.3178294573643411","0.3888888888888889","9","9","8","Thraustochytriaceae","Labyrinthuloides","false","Stramenopiles","Labyrinthuloides","Labyrinthuloides","0","12.0","0","9","Thraustochytriaceae order incertae sedis","Labyrinthuloides","0","Labyrinthulomycetes phylum incertae sedis","1","9","0.9307631785995278","37","false","0","Labyrinthuloides",,"2860","SAR","0.24","0"
"0.06622876792683882","2.841463414634146","0.0405070429789628","Amastigomonas class incertae sedis","0.351931330472103","0.3761904761904762","21","21","7","Amastigomonas family incertae sedis","Amastigomonas","false","Apusozoa kingdom incertae sedis","Amastigomonas-mutabilis","Amastigomonas-mutabilis","0","13.714285714285714","0","21","Amastigomonas order incertae sedis","Amastigomonas-mutabilis","0","Apusozoa","1","21","0.9405979543666405","33","false","0","Amastigomonas-mutabilis","Amastigomonas mutabilis","7620","Apusozoa superkingdom incertae sedis","0.25308641975308643","0"
"0.11887360710578136","2.7439024390243905","0.058145050808401","Labyrinthulomycetes","0.3644444444444444","0.3619047619047619","15","15","6",,,"false","Stramenopiles","TAGIRI-17","TAGIRI-17","0","12.066666666666666","0","15","TAGIRI-17","TAGIRI-17","0","Labyrinthulomycetes phylum incertae sedis","0","15","0.9437450826121165","32","false","0","TAGIRI-17",,"8972","SAR","0.20804597701149424","0"
"0.09257395920459911","2.597560975609756","0.08561051014719354","Imbricatea","0.38497652582159625","0.35333333333333333","25","25","6","Thaumatomonadidae",,"false","Rhizaria","Thaumatomonadidae","Thaumatomonadidae","2","15.32","0","25","Thaumatomonadida","Thaumatomonadidae","0","Cercozoa","1","23","0.9484657749803305","36","false","0","Thaumatomonadidae",,"19550","SAR","0.18409638554216867","0"
"0.1371349017311959","2.8109756097560976","0.03499664838715558","Chromadorea","0.3557483731019523","0.1111111111111111","9","9","6",,,"false","Metazoa (Animalia)","Chromadorea","Chromadorea","7","14.222222222222221","0","9",,"Chromadorea","0","Nematoda","2","2","0.9415814319433516","25","false","0","Chromadorea",,"7512","Opisthokonta","0.20588235294117646","0"
"0.0","3.274390243902439","0.023690646657667427","Spirotrichea","0.3054003724394786","0.2","6","6","6","Aspidisca family incertae sedis","Aspidisca","false","Alveolata","Aspidisca","Aspidisca","4","6.0","0","6","Euplotia","Aspidisca","0","Ciliophora","0","2","0.9266325727773407","0","false","0","Aspidisca",,"2810","SAR","0.2698412698412698","0"
"0.15541525646056753","3.3109756097560976","0.016005309364018852","Dinophyceae","0.3020257826887661","0.3904761904761905","15","15","7","Suessiaceae",,"false","Alveolata","Suessiaceae","Suessiaceae","0","10.2","0","15","Gymnodiniphycidae","Suessiaceae","0","Dinoflagellata","0","15","0.9254523996852871","38","false","0","Suessiaceae",,"4124","SAR","0.24285714285714285","0"
"0.004856317856496197","3.6890243902439024","0.007138055618664048","Amastigomonas class incertae sedis","0.2710743801652893","0.6","5","5","7","Amastigomonas family incertae sedis",,"false","Apusozoa kingdom incertae sedis","Amastigomonas-family-incertae-sedis","Amastigomonas-family-incertae-sedis","1","13.6","0","5","Amastigomonas order incertae sedis","Amastigomonas-family-incertae-sedis","0","Apusozoa","0","4","0.9132572777340677","23","false","0","Amastigomonas-family-incertae-sedis",,"1174","Apusozoa superkingdom incertae sedis","0.41875","0"
