"cooc_method","EdgeBetweenness","interaction","interactionType","Label","method_number","method_scores","methodname_interactiontype","methodname_pval","methodname_score","name","nulldistribmean","nulldistribmedian","nulldistribsd","oriScore","pval","pval-brown-merge","qval","randdistribMean","randdistribMedian","randdistribNumNonNaNScores","randdistribSD","selected","shared interaction","shared name","weight"
"dist_kullbackleibler|correl_pearson|correl_spearman","121.40381850450692","","copresence","Novel-Apicomplexa-Class-1->DH147-EKD10","3","1.3526585676764322|0.6334491408359938|0.6219497976065348","dist_kullbackleibler=copresence|correl_pearson=copresence|correl_spearman=copresence","dist_kullbackleibler=2.5716673235365306E-10|correl_pearson=0.02181750804322602|correl_spearman=0.0298134519978962","dist_kullbackleibler=1.3526585676764322|correl_pearson=0.6334491408359938|correl_spearman=0.6219497976065348","Novel-Apicomplexa-Class-1->DH147-EKD10","4.602711614499998","4.543623425","1.1384412960365549","1.3526585676764322","1.5523138330308939E-9","1.5523138330308939E-9","5.8903445990791334E-8","1.320426119281528|0.6511711195350028|0.6097168424282988","1.3017406213145615|0.6676562005388105|0.6153167982359797","100.0|100.0|100.0","0.27894390364032545|0.11455691593235413|0.09804528654857932","true","","Novel-Apicomplexa-Class-1->DH147-EKD10","5.8903445990791334E-8"
"dist_bray|dist_kullbackleibler|correl_spearman","126.22373691757731","","copresence","Novel-Apicomplexa-Class-1->Labyrinthuloides","3","0.32361897522519145|0.8964847562106383|0.6540602948956742","dist_bray=copresence|dist_kullbackleibler=copresence|correl_spearman=copresence","dist_bray=0.19505619671769192|dist_kullbackleibler=5.9939713828338625E-5|correl_spearman=0.02646615764167637","dist_bray=0.32361897522519145|dist_kullbackleibler=0.8964847562106383|correl_spearman=0.6540602948956742","Novel-Apicomplexa-Class-1->Labyrinthuloides","0.5138672781000002","0.519295845","0.054296200921654665","0.32361897522519145","5.721662920094017E-4","5.721662920094017E-4","0.007671979751991449","0.3276932274909795|0.9146270014330921|0.6400475934015719","0.32725008787684295|0.8978692951311366|0.6409859870742987","100.0|100.0|100.0","0.046928199976126406|0.22205757878604424|0.09458694206972008","false","","Novel-Apicomplexa-Class-1->Labyrinthuloides","0.007671979751991449"
"correl_spearman|dist_bray|dist_kullbackleibler|correl_pearson","76.59500748540097","","copresence","Novel-Apicomplexa-Class-1->E222","4","0.6718205643849633|0.282698979494859|0.8480557058442203|0.613930551766937","correl_spearman=copresence|dist_bray=copresence|dist_kullbackleibler=copresence|correl_pearson=copresence","correl_spearman=0.020308097997156382|dist_bray=0.12734734960071836|dist_kullbackleibler=1.549046410453947E-4|correl_pearson=0.038199381642918695","correl_spearman=0.6718205643849633|dist_bray=0.282698979494859|dist_kullbackleibler=0.8480557058442203|correl_pearson=0.613930551766937","Novel-Apicomplexa-Class-1->E222","0.0041232330000000005","0.013703915","0.1702464106660933","0.6718205643849633","4.678149206682747E-5","4.678149206682747E-5","8.310419195820497E-4","0.643444800355774|0.2776364445582621|0.8452864542068343|0.6442197224149651","0.6580510365038938|0.27686104005203194|0.8343085436943574|0.6502873277031056","100.0|100.0|100.0|100.0","0.09750388900743728|0.05620301729890358|0.2766012907617181|0.14083816291256648","true","","Novel-Apicomplexa-Class-1->E222","8.310419195820497E-4"
"sim_mutInfo|correl_pearson|dist_bray|correl_spearman|dist_kullbackleibler","112.41730091374055","","copresence","BOLA322->Ciliophora","5","0.44657128902412424|0.8009888739866962|0.2983659515339596|0.6794947549050265|1.2377840535972526","sim_mutInfo=unknown|correl_pearson=copresence|dist_bray=copresence|correl_spearman=copresence|dist_kullbackleibler=copresence","sim_mutInfo=0.21669749388153509|correl_pearson=7.791745240960379E-4|dist_bray=0.07254018694813236|correl_spearman=0.020398543166348038|dist_kullbackleibler=1.0559308091240283E-5","sim_mutInfo=0.44657128902412424|correl_pearson=0.8009888739866962|dist_bray=0.2983659515339596|correl_spearman=0.6794947549050265|dist_kullbackleibler=1.2377840535972526","BOLA322->Ciliophora","0.14360220489999997","0.136926035","0.05328426968337329","0.44657128902412424","2.031767676324847E-8","2.031767676324847E-8","6.910487864963413E-7","0.45610205451759733|0.8014947730745741|0.29638898259604396|0.6671223412570408|1.208018202576011","0.4429087959385152|0.8146471331038607|0.2922750171112572|0.676053785823427|1.1811922500183054","100.0|100.0|100.0|100.0|100.0","0.15912471911966153|0.05930138277968445|0.045549724716163954|0.10959039895849558|0.354753327043345","true","","BOLA322->Ciliophora","6.910487864963413E-7"
"sim_mutInfo|correl_spearman|dist_bray|dist_kullbackleibler","220.2533744491951","","copresence","BOLA322->Marimonadida","4","0.5217736023907411|0.8334609913557277|0.35503119599822863|0.7386028778153548","sim_mutInfo=unknown|correl_spearman=copresence|dist_bray=copresence|dist_kullbackleibler=copresence","sim_mutInfo=0.20778330070845152|correl_spearman=3.0966182343827864E-5|dist_bray=0.1404437999798236|dist_kullbackleibler=1.2994415099498724E-8","sim_mutInfo=0.5217736023907411|correl_spearman=0.8334609913557277|dist_bray=0.35503119599822863|dist_kullbackleibler=0.7386028778153548","BOLA322->Marimonadida","0.13461459669999995","0.12992095","0.05319852191836492","0.5217736023907411","1.2599388199419082E-10","1.2599388199419082E-10","5.284164464387942E-9","0.4875691982509948|0.8223144015578292|0.3418292544445389|0.6913268611832792","0.4744861045570702|0.8324557168500928|0.34052673788263993|0.6853672648122628","100.0|100.0|100.0|100.0","0.18795026971621964|0.04514395133775506|0.039066663210271003|0.1256935341779574","true","","BOLA322->Marimonadida","5.284164464387942E-9"
"correl_spearman|dist_bray|dist_kullbackleibler|sim_mutInfo","185.45216972092487","","copresence","BOLA322->CCW10","4","0.805886858518437|0.3129826934931037|0.5982642643100224|0.3767860842423194","correl_spearman=copresence|dist_bray=copresence|dist_kullbackleibler=copresence|sim_mutInfo=unknown","correl_spearman=4.327164097956415E-4|dist_bray=0.14957520742348818|dist_kullbackleibler=4.211277105969913E-5|sim_mutInfo=0.2549747330853932","correl_spearman=0.805886858518437|dist_bray=0.3129826934931037|dist_kullbackleibler=0.5982642643100224|sim_mutInfo=0.3767860842423194","BOLA322->CCW10","-0.045961265000000015","-0.051209105000000005","0.15470242460789593","0.805886858518437","3.177872769377643E-6","3.177872769377643E-6","7.205761913653859E-5","0.7939712499070608|0.2930701777376654|0.5347656496902536|0.43897253508016637","0.8033600494838418|0.29465442285610616|0.5355825480140151|0.4727533298432127","100.0|100.0|100.0|100.0","0.06358384728171654|0.04497848888224961|0.14284916726859775|0.21102411420451195","true","","BOLA322->CCW10","7.205761913653859E-5"
"correl_spearman|dist_kullbackleibler|dist_bray","328.0","","copresence","BOLA322->Abeoformidae","3","0.6219619937774572|0.7059118107893178|0.3112946130056907","correl_spearman=copresence|dist_kullbackleibler=copresence|dist_bray=copresence","correl_spearman=0.051432208821304615|dist_kullbackleibler=7.533405679271965E-5|dist_bray=0.18004779686379635","correl_spearman=0.6219619937774572|dist_kullbackleibler=0.7059118107893178|dist_bray=0.3112946130056907","BOLA322->Abeoformidae","0.007387782699999996","0.00536457","0.17724363718041086","0.6219619937774572","0.0010992465223509384","0.0010992465223509384","0.013505720488267698","0.6164479948890182|0.6734300161780208|0.30208913333462556","0.6260027299994715|0.641865287948794|0.29908580696592085","100.0|100.0|100.0","0.13942708890016647|0.18759494290700912|0.04768696119049416","false","","BOLA322->Abeoformidae","0.013505720488267698"
"correl_spearman|dist_kullbackleibler|correl_pearson|dist_bray","67.27670472441754","","copresence","Ciliophora->Marimonadida","4","0.7087663101744105|0.8783167447129798|0.7638108396166219|0.3137489804397119","correl_spearman=copresence|dist_kullbackleibler=copresence|correl_pearson=copresence|dist_bray=copresence","correl_spearman=0.015453102232259708|dist_kullbackleibler=2.220446049250313E-16|correl_pearson=6.648217133963241E-4|dist_bray=0.04928593713841134","correl_spearman=0.7087663101744105|dist_kullbackleibler=0.8783167447129798|correl_pearson=0.7638108396166219|dist_bray=0.3137489804397119","Ciliophora->Marimonadida","0.014277283400000002","0.015732089999999997","0.1621628061295777","0.7087663101744105","0.0","0.0","0.0","0.6953404548614993|0.8814970431499326|0.771440624180865|0.3104274728215098","0.718004515363815|0.8376022097155211|0.7761472129155375|0.30673050213831926","100.0|100.0|100.0|100.0","0.0995772029754729|0.21846830722464053|0.0601600900842287|0.04441052297843615","true","","Ciliophora->Marimonadida","0.0"
"dist_kullbackleibler|correl_spearman|sim_mutInfo","112.04504578994363","","copresence","Ciliophora->CCW10","3","1.285164520992191|0.7488913634650268|0.36025657456742355","dist_kullbackleibler=copresence|correl_spearman=copresence|sim_mutInfo=unknown","dist_kullbackleibler=5.958217474955063E-9|correl_spearman=0.011379136926757294|sim_mutInfo=0.13756090496874923","dist_kullbackleibler=1.285164520992191|correl_spearman=0.7488913634650268|sim_mutInfo=0.36025657456742355","Ciliophora->CCW10","4.187328057100001","4.090781845","0.8198725934780127","1.285164520992191","6.50271551050352E-8","6.50271551050352E-8","2.0263769339434993E-6","1.282514028220424|0.7342574029643627|0.522556613707264","1.2332899462956377|0.7512956635211756|0.5340825099452803","100.0|100.0|100.0","0.25962539192914347|0.1023239819628199|0.11690546568001745","true","","Ciliophora->CCW10","2.0263769339434993E-6"
"correl_spearman|dist_kullbackleibler|dist_bray","231.45017495300232","","mutualExclusion","Nudifila->Heteronemertea","3","-0.4769738454468051|22.334748879244035|0.9801508946719288","correl_spearman=mutualExclusion|dist_kullbackleibler=mutualExclusion|dist_bray=mutualExclusion","correl_spearman=0.13948750861425618|dist_kullbackleibler=3.148025284893663E-9|dist_bray=0.19699778771156307","correl_spearman=-0.4769738454468051|dist_kullbackleibler=22.334748879244035|dist_bray=0.9801508946719288","Nudifila->Heteronemertea","-0.035524774999999995","-0.03069223","0.17062645871119012","-0.4769738454468051","4.935167134956231E-7","4.935167134956231E-7","1.2863720691021428E-5","-0.45398216244071127|21.08816523761097|0.9760769648704256","-0.4652024534792206|21.58677902852988|0.9787769311149894","100.0|100.0|100.0","0.1493986166797389|2.229316451545207|0.018436676514411103","true","","Nudifila->Heteronemertea","1.2863720691021428E-5"
"correl_pearson|dist_bray|sim_mutInfo|dist_kullbackleibler|correl_spearman","39.157627866586765","","copresence","Nudifila->Peregriniidae","5","0.6301157203617823|0.2887510705231462|0.5775685778112305|1.1692991119029028|0.8010739826404314","correl_pearson=copresence|dist_bray=copresence|sim_mutInfo=unknown|dist_kullbackleibler=copresence|correl_spearman=copresence","correl_pearson=0.02602653775633451|dist_bray=0.1406474214255251|sim_mutInfo=0.17048515624124894|dist_kullbackleibler=1.8791465482559389E-6|correl_spearman=7.107664468779529E-4","correl_pearson=0.6301157203617823|dist_bray=0.2887510705231462|sim_mutInfo=0.5775685778112305|dist_kullbackleibler=1.1692991119029028|correl_spearman=0.8010739826404314","Nudifila->Peregriniidae","-0.020713612299999996","-0.027250515","0.1558010420035741","0.6301157203617823","6.973129518250687E-9","6.973129518250687E-9","2.4933407982565595E-7","0.6462556719874639|0.2891505125405551|0.5318193397709555|1.1579659772861368|0.8000865739330288","0.6466740967645639|0.278580214017937|0.5622954413446253|1.1493756475923473|0.8136751056617119","100.0|100.0|100.0|100.0|100.0","0.11786982146573395|0.057064859552665645|0.16821639557794654|0.3137816180976241|0.060067357730515684","true","","Nudifila->Peregriniidae","2.4933407982565595E-7"
"dist_kullbackleibler|correl_pearson|correl_spearman|dist_bray","93.13091884442304","","copresence","Nudifila->Syndiniales-Group-II","4","1.377234106204435|0.7758888054528031|0.7176036729491955|0.28585784079075727","dist_kullbackleibler=copresence|correl_pearson=copresence|correl_spearman=copresence|dist_bray=copresence","dist_kullbackleibler=9.668616161429E-5|correl_pearson=0.0018623597208753395|correl_spearman=0.004393066914652188|dist_bray=0.11071786036721631","dist_kullbackleibler=1.377234106204435|correl_pearson=0.7758888054528031|correl_spearman=0.7176036729491955|dist_bray=0.28585784079075727","Nudifila->Syndiniales-Group-II","3.610509080999999","3.632010965","0.6280040705475525","1.377234106204435","4.990607982424677E-7","4.990607982424677E-7","1.2947726198123186E-5","1.4040962165225195|0.770856004987002|0.6991935103557032|0.288747022260931","1.4562476507553632|0.7799781723426962|0.714478192857535|0.28784472456733257","100.0|100.0|100.0|100.0","0.3503751727536232|0.06716628578547641|0.07513848853296028|0.04022061996347421","true","","Nudifila->Syndiniales-Group-II","1.2947726198123186E-5"
"correl_spearman|dist_bray|dist_kullbackleibler","44.36048170226956","","copresence","Nudifila->LKM11","3","0.6066419148517603|0.3979327983778389|1.5790268749105325","correl_spearman=copresence|dist_bray=copresence|dist_kullbackleibler=copresence","correl_spearman=0.03669974577039892|dist_bray=0.19687335562332553|dist_kullbackleibler=1.0978150832841038E-8","correl_spearman=0.6066419148517603|dist_bray=0.3979327983778389|dist_kullbackleibler=1.5790268749105325","Nudifila->LKM11","0.005485533699999998","0.015070145","0.16162583827134433","0.6066419148517603","4.563744054886243E-7","4.563744054886243E-7","1.1951438656411016E-5","0.5849400629057516|0.4067174498309032|1.5958532999600172","0.5920062246214144|0.40312193031529087|1.5606649936429986","100.0|100.0|100.0","0.10475345702655547|0.07678416388781203|0.409961492392553","true","","Nudifila->LKM11","1.1951438656411016E-5"
"correl_spearman|correl_pearson|dist_bray|dist_kullbackleibler","67.79558514805532","","copresence","Nudifila->Suessiaceae","4","0.6761971413700784|0.6920019243193608|0.28055324831577366|1.3049190488457787","correl_spearman=copresence|correl_pearson=copresence|dist_bray=copresence|dist_kullbackleibler=copresence","correl_spearman=0.013205285040431503|correl_pearson=0.03196342713144806|dist_bray=0.11992465285445641|dist_kullbackleibler=7.3977070451647364E-6","correl_spearman=0.6761971413700784|correl_pearson=0.6920019243193608|dist_bray=0.28055324831577366|dist_kullbackleibler=1.3049190488457787","Nudifila->Suessiaceae","-0.013195319600000002","-0.00909191","0.14419264272275936","0.6761971413700784","1.835355421087037E-6","1.835355421087037E-6","4.2835198907211264E-5","0.6696401076012606|0.6983766567729998|0.28444811152175037|1.2772537304446538","0.6662095906371074|0.7166492675829941|0.2802587568461309|1.2481574499392196","100.0|100.0|100.0|100.0","0.09459733195354751|0.14564308194456613|0.057436831712804816|0.39689988544879873","true","","Nudifila->Suessiaceae","4.2835198907211264E-5"
"dist_kullbackleibler|correl_spearman","69.25897237137939","","mutualExclusion","Nudifila->Echinoidea","2","18.317941137348196|-0.5406321165799884","dist_kullbackleibler=mutualExclusion|correl_spearman=mutualExclusion","dist_kullbackleibler=2.6992017317151173E-5|correl_spearman=0.10192980005719399","dist_kullbackleibler=18.317941137348196|correl_spearman=-0.5406321165799884","Nudifila->Echinoidea","9.9867865958","9.604289825","2.3173433138125703","18.317941137348196","0.00321631633057895","0.00321631633057895","0.033659685726021356","17.206935701117374|-0.5283881770999829","17.649053085812454|-0.561937941585775","100.0|100.0","3.197643536971609|0.1565926522627988","false","","Nudifila->Echinoidea","0.033659685726021356"
"dist_bray|correl_pearson|correl_spearman|sim_mutInfo|dist_kullbackleibler","60.673110006360055","","copresence","Nudifila->E222","5","0.3225242449656659|0.6567410400708736|0.742579041203266|0.49241260879676574|1.1494893751301387","dist_bray=copresence|correl_pearson=copresence|correl_spearman=copresence|sim_mutInfo=unknown|dist_kullbackleibler=copresence","dist_bray=0.11695696525428745|correl_pearson=0.013553857758057286|correl_spearman=0.00281927812131344|sim_mutInfo=0.2265841464581279|dist_kullbackleibler=1.4318017627079627E-7","dist_bray=0.3225242449656659|correl_pearson=0.6567410400708736|correl_spearman=0.742579041203266|sim_mutInfo=0.49241260879676574|dist_kullbackleibler=1.1494893751301387","Nudifila->E222","0.5849273127","0.5800909750000001","0.0524669491934346","0.3225242449656659","1.3571558321601174E-9","1.3571558321601174E-9","5.2570939109646766E-8","0.3233832474690018|0.6554771747361002|0.730972844371272|0.468365530179606|1.1547388352172037","0.32073162250266085|0.6662668860248275|0.741555830682604|0.489574286867702|1.1310004322552876","100.0|100.0|100.0|100.0|100.0","0.0482780601215646|0.09732208560093195|0.07197839605653096|0.18647593161931683|0.3001077201453152","true","","Nudifila->E222","5.2570939109646766E-8"
"correl_pearson|dist_kullbackleibler|correl_spearman|dist_bray","57.93326546614217","","copresence","Nudifila->Chytridiomycetes","4","0.6507685987154312|1.0523061515804297|0.7679925738126713|0.358423393575402","correl_pearson=copresence|dist_kullbackleibler=copresence|correl_spearman=copresence|dist_bray=copresence","correl_pearson=0.019716040117575717|dist_kullbackleibler=0.0|correl_spearman=6.268824582282839E-4|dist_bray=0.09665229625450689","correl_pearson=0.6507685987154312|dist_kullbackleibler=1.0523061515804297|correl_spearman=0.7679925738126713|dist_bray=0.358423393575402","Nudifila->Chytridiomycetes","-0.050583494800000024","-0.07069844","0.14372118836263692","0.6507685987154312","0.0","0.0","0.0","0.6493736662101821|1.061216149414696|0.7493691641094742|0.35993259025388324","0.6537676453386188|1.0412905868366464|0.7527351549663821|0.3590712915777019","100.0|100.0|100.0|100.0","0.11549318755168791|0.3277294612293449|0.05941339997257412|0.07186672149594896","true","","Nudifila->Chytridiomycetes","0.0"
