"cooc_method","EdgeBetweenness","interaction","interactionType","Label","method_number","method_scores","methodname_interactiontype","methodname_pval","methodname_score","name","nulldistribmean","nulldistribmedian","nulldistribsd","oriScore","pval","pval-brown-merge","qval","randdistribMean","randdistribMedian","randdistribNumNonNaNScores","randdistribSD","selected","shared interaction","shared name","weight"
"correl_spearman|dist_bray|dist_kullbackleibler","2235.0","","mutualExclusion","Cercozoa-07.02.2003->Salpida","3","-0.4043083561873091|0.9695774210002142|15.201803703896251","correl_spearman=mutualExclusion|dist_bray=mutualExclusion|dist_kullbackleibler=mutualExclusion","correl_spearman=0.08631732749499055|dist_bray=0.14723809343636818|dist_kullbackleibler=8.983283317443025E-6","correl_spearman=-0.4043083561873091|dist_bray=0.9695774210002142|dist_kullbackleibler=15.201803703896251","Cercozoa-07.02.2003->Salpida","0.008545304999999998","0.00830236","0.14987269059752362","-0.4043083561873091","4.263275827826041E-4","4.263275827826041E-4","0.008884173553606083","-0.4013707088192513|0.9599919656270174|14.717852746941594","-0.38406607983256735|0.9635576010985032|14.738663020495663","26.0|26.0|26.0","0.09034346890742441|0.019998971746346315|0.8558006273205058","false","","Cercozoa-07.02.2003->Salpida","0.008884173553606083"
"correl_pearson|dist_bray|correl_spearman","1234.4999999999998","","copresence","Cercozoa-07.02.2003->Chlorarachniophyta","3","0.8093924827037419|0.36092000500528665|0.6120391808350352","correl_pearson=copresence|dist_bray=copresence|correl_spearman=copresence","correl_pearson=0.0011995768724480937|dist_bray=0.03038392423827707|correl_spearman=0.023695710304397766","correl_pearson=0.8093924827037419|dist_bray=0.36092000500528665|correl_spearman=0.6120391808350352","Cercozoa-07.02.2003->Chlorarachniophyta","-0.009806517","-0.03888484","0.1299540248246381","0.8093924827037419","0.0019300688639630748","0.0019300688639630748","0.033333346852622556","0.8052550597166787|0.35768940348352457|0.6091730497143389","0.8109544751586485|0.358673477422376|0.6137573609952393","78.0|78.0|78.0","0.07208428893736854|0.0566476033647257|0.09193987799817965","false","","Cercozoa-07.02.2003->Chlorarachniophyta","0.033333346852622556"
"correl_spearman|sim_mutInfo|correl_pearson|dist_bray","111.61666666666666","","copresence","JJP-2003->Centrohelea","4","0.719324271813389|0.3169118348536468|0.7606593900251118|0.35454217708756386","correl_spearman=copresence|sim_mutInfo=unknown|correl_pearson=copresence|dist_bray=copresence","correl_spearman=0.014259494691892804|sim_mutInfo=0.2134425798450137|correl_pearson=8.291085974226897E-4|dist_bray=0.02595058825925567","correl_spearman=0.719324271813389|sim_mutInfo=0.3169118348536468|correl_pearson=0.7606593900251118|dist_bray=0.35454217708756386","JJP-2003->Centrohelea","-0.006784932200000001","0.0026888750000000003","0.14370668165194422","0.719324271813389","2.7875332808802167E-4","2.7875332808802167E-4","0.0062383945469702985","0.7085286654751045|0.3670222595219255|0.7846209424765948|0.3405196102155668","0.7148738953376266|0.3642098278689253|0.7877952673521911|0.3391524314779585","92.0|92.0|92.0|92.0","0.10667828693220917|0.11396991152619695|0.0656666046881418|0.05398018312543674","false","","JJP-2003->Centrohelea","0.0062383945469702985"
"sim_mutInfo|correl_spearman|dist_bray|correl_pearson","41.93333333333333","","copresence","JJP-2003->RAD-A","4","0.2745767383707127|0.6268678371168447|0.3463199855836032|0.8704668512943848","sim_mutInfo=unknown|correl_spearman=copresence|dist_bray=copresence|correl_pearson=copresence","sim_mutInfo=0.25939783460940374|correl_spearman=0.016854230461059494|dist_bray=0.06813419139320698|correl_pearson=0.005188257990834222","sim_mutInfo=0.2745767383707127|correl_spearman=0.6268678371168447|dist_bray=0.3463199855836032|correl_pearson=0.8704668512943848","JJP-2003->RAD-A","0.10066016359999994","0.0965397","0.044175422155807005","0.2745767383707127","0.0029440157809629275","0.0029440157809629275","0.04698313792213938","0.29184105228894736|0.6299773559755267|0.3549330890320746|0.8458453946301113","0.2818841307459804|0.6453351414617226|0.35063567786318994|0.8825585014840442","92.0|92.0|92.0|92.0","0.08780035095210091|0.09667978365524965|0.07830904002281751|0.1098262481462985","false","","JJP-2003->RAD-A","0.04698313792213938"
"dist_kullbackleibler|dist_bray","140.66666666666666","","mutualExclusion","Cyphoderiidae->Strombidium-capitatum","2","18.05466726881868|0.9512327610816731","dist_kullbackleibler=mutualExclusion|dist_bray=mutualExclusion","dist_kullbackleibler=3.358829918087558E-6|dist_bray=0.2531079221928507","dist_kullbackleibler=18.05466726881868|dist_bray=0.9512327610816731","Cyphoderiidae->Strombidium-capitatum","12.676171245899996","12.43457578","2.2726946555961858","18.05466726881868","0.0019079581224541453","0.0019079581224541453","0.033064717565416686","17.426690725275655|0.9390658604413897","17.42714453203152|0.9453954998122509","88.0|88.0","1.113231923792883|0.03395098233324207","false","","Cyphoderiidae->Strombidium-capitatum","0.033064717565416686"
"correl_pearson|correl_spearman|dist_bray","207.5","","copresence","Cyphoderiidae->Cyphoderia","3","0.8961275574306705|0.6949338143114021|0.3088363421211606","correl_pearson=copresence|correl_spearman=copresence|dist_bray=copresence","correl_pearson=0.0029523325968657255|correl_spearman=0.014806805535145184|dist_bray=0.03599033444029209","correl_pearson=0.8961275574306705|correl_spearman=0.6949338143114021|dist_bray=0.3088363421211606","Cyphoderiidae->Cyphoderia","-0.020755297399999994","-0.048044825","0.12390647956839305","0.8961275574306705","0.0029821028164497276","0.0029821028164497276","0.04744083439544472","0.8648490825601125|0.6825147944308525|0.31861297787908555","0.899816310790202|0.7051970096323238|0.29561580741140625","34.0|34.0|34.0","0.10348035628538203|0.10460893597109497|0.08189492507560078","false","","Cyphoderiidae->Cyphoderia","0.04744083439544472"
"sim_mutInfo|correl_spearman|correl_pearson","550.1666666666665","","copresence","Cyphoderiidae->Chlorarachniophyta","3","0.5261915550475122|0.8448713503062061|0.5345722875793542","sim_mutInfo=unknown|correl_spearman=copresence|correl_pearson=copresence","sim_mutInfo=0.17470407118143766|correl_spearman=4.7092503883183756E-5|correl_pearson=0.09149138619457936","sim_mutInfo=0.5261915550475122|correl_spearman=0.8448713503062061|correl_pearson=0.5345722875793542","Cyphoderiidae->Chlorarachniophyta","0.0937795017","0.08500248499999999","0.04127464020236702","0.5261915550475122","0.0017453510021653296","0.0017453510021653296","0.030456073023943795","0.464676257298189|0.8364229505221169|0.5674739414382848","0.4955456720700516|0.8464752760784439|0.5759011502399204","96.0|96.0|96.0","0.15710775096094745|0.047330462098840675|0.18496324177383888","false","","Cyphoderiidae->Chlorarachniophyta","0.030456073023943795"
"correl_spearman|dist_kullbackleibler|correl_pearson|sim_mutInfo|dist_bray","216.0","","copresence","Monhysterida->TAGIRI-17","5","0.6095791001451383|0.920475564187518|0.5470957632512389|0.29438092821642403|0.3623681834991739","correl_spearman=copresence|dist_kullbackleibler=copresence|correl_pearson=copresence|sim_mutInfo=unknown|dist_bray=copresence","correl_spearman=0.02981313002483771|dist_kullbackleibler=3.934583356248744E-4|correl_pearson=0.05428055126808018|sim_mutInfo=0.24907131901497048|dist_bray=0.24424062712382588","correl_spearman=0.6095791001451383|dist_kullbackleibler=0.920475564187518|correl_pearson=0.5470957632512389|sim_mutInfo=0.29438092821642403|dist_bray=0.3623681834991739","Monhysterida->TAGIRI-17","-0.035030308600000004","-0.036540594999999995","0.13091628765135416","0.6095791001451383","1.8594075954758704E-4","1.8594075954758704E-4","0.004444072276770054","0.5889027314784416|0.9082548512576794|0.5256283814178458|0.3436990202366878|0.3627835993896939","0.610461575005637|0.8704640636505672|0.5332002010935999|0.36314700309653913|0.36468963255015524","100.0|100.0|100.0|100.0|100.0","0.10972939593271966|0.20394349046421562|0.12636726985825023|0.13169897889944573|0.04727519687274983","false","","Monhysterida->TAGIRI-17","0.004444072276770054"
"correl_pearson|correl_spearman|dist_bray|dist_kullbackleibler|sim_mutInfo","80.28867668279435","","copresence","Alveolata->PW19","5","0.6794459218163303|0.7209937676086404|0.1697538378565353|0.2759561683061327|0.42049400505270285","correl_pearson=copresence|correl_spearman=copresence|dist_bray=copresence|dist_kullbackleibler=copresence|sim_mutInfo=unknown","correl_pearson=0.010679730886804517|correl_spearman=0.00675238112807014|dist_bray=0.16475301398010223|dist_kullbackleibler=0.008558704837960285|sim_mutInfo=0.2402304044982589","correl_pearson=0.6794459218163303|correl_spearman=0.7209937676086404|dist_bray=0.1697538378565353|dist_kullbackleibler=0.2759561683061327|sim_mutInfo=0.42049400505270285","Alveolata->PW19","-0.05773687399999998","-0.079149675","0.13695232005097835","0.6794459218163303","1.2996912135843086E-4","1.2996912135843086E-4","0.0032447241535176574","0.676975258982539|0.6985264929144178|0.17067861640069762|0.2688127234716594|0.37965842732273103","0.6864939772522218|0.7058245441802402|0.16969705032658355|0.26064454530740505|0.40295751832194693","100.0|100.0|100.0|100.0|100.0","0.10190282782805432|0.09087847711325801|0.027198000127141332|0.07680556936645974|0.16135420241242546","false","","Alveolata->PW19","0.0032447241535176574"
"correl_pearson|dist_kullbackleibler|correl_spearman|dist_bray","25.60533571004159","","copresence","Alveolata->Labyrinthulomycetes","4","0.6012271686979586|0.1774385262215728|0.6584991035601473|0.15899674160895472","correl_pearson=copresence|dist_kullbackleibler=copresence|correl_spearman=copresence|dist_bray=copresence","correl_pearson=0.01991086565989325|dist_kullbackleibler=0.01706473015194243|correl_spearman=0.015529630401026506|dist_bray=0.20616846752663198","correl_pearson=0.6012271686979586|dist_kullbackleibler=0.1774385262215728|correl_spearman=0.6584991035601473|dist_bray=0.15899674160895472","Alveolata->Labyrinthulomycetes","-0.06307588489999998","-0.05322096","0.13912892018815118","0.6012271686979586","0.0022835190414074447","0.0022835190414074447","0.03813174346297266","0.5857727036553677|0.17742191686776668|0.6409876794890635|0.15945794558857895","0.5908808145741082|0.17387970891701407|0.6518858896518628|0.1601069542804811","100.0|100.0|100.0|100.0","0.09963509268489858|0.039625166580850225|0.10533488833461314|0.020235470525437827","false","","Alveolata->Labyrinthulomycetes","0.03813174346297266"
"sim_mutInfo|dist_bray|correl_pearson|correl_spearman|dist_kullbackleibler","300.77063746710803","","copresence","Alveolata->TAGIRI-15","5","0.3523089920639446|0.14225875213377215|0.7042977082896069|0.7089558610091355|0.12523548185543573","sim_mutInfo=unknown|dist_bray=copresence|correl_pearson=copresence|correl_spearman=copresence|dist_kullbackleibler=copresence","sim_mutInfo=0.25809785462549273|dist_bray=0.15137163330555248|correl_pearson=0.003793281805903992|correl_spearman=0.004835052966265796|dist_kullbackleibler=0.0043848753286881426","sim_mutInfo=0.3523089920639446|dist_bray=0.14225875213377215|correl_pearson=0.7042977082896069|correl_spearman=0.7089558610091355|dist_kullbackleibler=0.12523548185543573","Alveolata->TAGIRI-15","0.0939026853","0.08703607","0.03829425137400467","0.3523089920639446","2.57061310490192E-5","2.57061310490192E-5","8.002223387666902E-4","0.35820702243491376|0.14214743005226116|0.6830831199794605|0.682802360147578|0.12524388752523344","0.3870231972866476|0.140712444416891|0.6901029785762145|0.6823263015183141|0.12014388751062922","100.0|100.0|100.0|100.0|100.0","0.16573865556283915|0.015401600794926681|0.0832686534980872|0.08384058867680166|0.023605392137405264","false","","Alveolata->TAGIRI-15","8.002223387666902E-4"
"dist_kullbackleibler|dist_bray|correl_pearson|correl_spearman|sim_mutInfo","216.0","","copresence","Alveolata->Dinoflagellata-incertae-sedis","5","0.4663272400086377|0.23202953803767368|0.6465384952945896|0.7200546401434308|0.2800057817810102","dist_kullbackleibler=copresence|dist_bray=copresence|correl_pearson=copresence|correl_spearman=copresence|sim_mutInfo=unknown","dist_kullbackleibler=0.052034177867091636|dist_bray=0.2039570257147445|correl_pearson=0.006152389605152853|correl_spearman=0.002523109622426245|sim_mutInfo=0.27943611613882136","dist_kullbackleibler=0.4663272400086377|dist_bray=0.23202953803767368|correl_pearson=0.6465384952945896|correl_spearman=0.7200546401434308|sim_mutInfo=0.2800057817810102","Alveolata->Dinoflagellata-incertae-sedis","1.096196292","1.102761235","0.17635469309123353","0.4663272400086377","2.1250173975873032E-4","2.1250173975873032E-4","0.004961325340755912","0.45994272891341237|0.2335761050848915|0.6350803178540838|0.6937381281827976|0.3227844024520079","0.4211123286350119|0.22971336855534424|0.6412619659899947|0.6920706043408975|0.33612960335554076","100.0|100.0|100.0|100.0|100.0","0.1532206699449853|0.025068313338162725|0.07853370872766606|0.0683234192558227|0.14468744380491808","false","","Alveolata->Dinoflagellata-incertae-sedis","0.004961325340755912"
"dist_kullbackleibler|correl_spearman|sim_mutInfo","2.0","","copresence","Cryptocaryon->Peronosporomycetes","3","1.163885188108316|0.5760266370699226|0.30534769110101045","dist_kullbackleibler=copresence|correl_spearman=copresence|sim_mutInfo=unknown","dist_kullbackleibler=2.1219716666742716E-4|correl_spearman=0.022889138642737727|sim_mutInfo=0.2608349646819876","dist_kullbackleibler=1.163885188108316|correl_spearman=0.5760266370699226|sim_mutInfo=0.30534769110101045","Cryptocaryon->Peronosporomycetes","2.5745767121000007","2.4992237700000004","0.5917408164102913","1.163885188108316","0.0025503128566165545","0.0025503128566165545","0.04175723290882235","1.1268846267735186|0.5681551427123813|0.3193344759890087","1.1376541409145862|0.5689072613995186|0.3230114784293543","100.0|100.0|100.0","0.16872309356097348|0.09054283299949926|0.12016623005730973","false","","Cryptocaryon->Peronosporomycetes","0.04175723290882235"
"correl_pearson|dist_kullbackleibler|sim_mutInfo|dist_bray|correl_spearman","2.0","","copresence","Metopion-family-incertae-sedis->Thaumatomonadidae","5","0.5431104996537849|0.4700471925047694|0.3852343129878175|0.23461786952829866|0.6080440768762495","correl_pearson=copresence|dist_kullbackleibler=copresence|sim_mutInfo=unknown|dist_bray=copresence|correl_spearman=copresence","correl_pearson=0.04634776481323222|dist_kullbackleibler=7.173271405491732E-5|sim_mutInfo=0.2299472725175753|dist_bray=0.2036790085005642|correl_spearman=0.031811509697976026","correl_pearson=0.5431104996537849|dist_kullbackleibler=0.4700471925047694|sim_mutInfo=0.3852343129878175|dist_bray=0.23461786952829866|correl_spearman=0.6080440768762495","Metopion-family-incertae-sedis->Thaumatomonadidae","0.007447349699999995","0.010104334999999999","0.14768388643530528","0.5431104996537849","3.696724796498074E-5","3.696724796498074E-5","0.0011031114289195142","0.5510636115846165|0.4516272405355845|0.36844683235258996|0.2299916121479343|0.5990662987305718","0.5570556710028827|0.43801516178556676|0.38712194997659566|0.22674295112369325|0.5945414369652975","100.0|100.0|100.0|100.0|100.0","0.10453703122205801|0.10783958756166573|0.1300689980604674|0.031053332394507645|0.1102592100137189","false","","Metopion-family-incertae-sedis->Thaumatomonadidae","0.0011031114289195142"
"sim_mutInfo|correl_pearson|dist_bray|correl_spearman","216.0","","copresence","Acanthoecidae->Centrohelea","4","0.3346676310510168|0.7323242341425338|0.3570989068378696|0.6996154274535845","sim_mutInfo=unknown|correl_pearson=copresence|dist_bray=copresence|correl_spearman=copresence","sim_mutInfo=0.17130903713395573|correl_pearson=0.004807249674771197|dist_bray=0.042877934066228196|correl_spearman=0.013399275226353369","sim_mutInfo=0.3346676310510168|correl_pearson=0.7323242341425338|dist_bray=0.3570989068378696|correl_spearman=0.6996154274535845","Acanthoecidae->Centrohelea","0.07050038400000003","0.065200375","0.0369123720275292","0.3346676310510168","0.001239771639019116","0.001239771639019116","0.02224970952161353","0.38478189433884025|0.7362558703301356|0.34566545199766024|0.6967493947893125","0.3830134109701189|0.7494155709398386|0.3427406663715612|0.712053879543502","54.0|54.0|54.0|54.0","0.10967323938404701|0.08245571042094439|0.060501514501203495|0.09903894727422383","false","","Acanthoecidae->Centrohelea","0.02224970952161353"
"dist_bray|correl_spearman|correl_pearson|dist_kullbackleibler","216.0","","mutualExclusion","Siphonophorae->Macrodasyida","4","0.9646302496984259|-0.5101615523827536|-0.25052107369891385|15.369943169639273","dist_bray=mutualExclusion|correl_spearman=mutualExclusion|correl_pearson=mutualExclusion|dist_kullbackleibler=mutualExclusion","dist_bray=0.09969537031445008|correl_spearman=0.053396384608973|correl_pearson=0.11257645385617099|dist_kullbackleibler=3.8124801784444884E-6","dist_bray=0.9646302496984259|correl_spearman=-0.5101615523827536|correl_pearson=-0.25052107369891385|dist_kullbackleibler=15.369943169639273","Siphonophorae->Macrodasyida","0.7958296504000004","0.795372125","0.06264594285412504","0.9646302496984259","1.9912491607154692E-5","1.9912491607154692E-5","6.39609523406886E-4","0.9645058027575955|-0.5155002470730261|-0.2635564240795357|15.397193176008946","0.967125863585211|-0.5231691153013311|-0.2658308144677101|15.229262061525695","100.0|100.0|100.0|100.0","0.017276597945803024|0.10036961379996975|0.04314243456697177|1.2316455860596371","false","","Siphonophorae->Macrodasyida","6.39609523406886E-4"
