"cooc_method","EdgeBetweenness","interaction","interactionType","Label","method_number","method_scores","methodname_interactiontype","methodname_pval","methodname_score","name","nulldistribmean","nulldistribmedian","nulldistribsd","oriScore","pval","pval-brown-merge","qval","randdistribMean","randdistribMedian","randdistribNumNonNaNScores","randdistribSD","selected","shared interaction","shared name","weight"
"correl_spearman|dist_kullbackleibler|sim_mutInfo|correl_pearson|dist_bray","8.646959296959297","","copresence","Poecilosclerida->Decapoda","5","0.40703609826774084|6.152736009240935|0.16225883335535007|0.3283141592299219|0.6084482098667225","correl_spearman=copresence|dist_kullbackleibler=copresence|sim_mutInfo=unknown|correl_pearson=copresence|dist_bray=copresence","correl_spearman=0.14503439151664943|dist_kullbackleibler=2.0823867775310312E-4|sim_mutInfo=0.3600628416942872|correl_pearson=0.23573694616775842|dist_bray=0.2729672543526326","correl_spearman=0.40703609826774084|dist_kullbackleibler=6.152736009240935|sim_mutInfo=0.16225883335535007|correl_pearson=0.3283141592299219|dist_bray=0.6084482098667225","Poecilosclerida->Decapoda","0.002552767900000002","0.0057151549999999995","0.14274221281512212","0.40703609826774084","4.7907262776991644E-4","4.7907262776991644E-4","0.002530298093359145","0.4023432886317479|6.098336349610878|0.20655031879886668|0.35405672866519683|0.601082202397831","0.4273081511201209|5.8555069021403074|0.20286659281963537|0.3492657564258761|0.6132326807083643","92.0|92.0|92.0|92.0|92.0","0.14279653617674873|2.077416542041006|0.09285621059050612|0.22728420833124668|0.11486139785433083","false","","Poecilosclerida->Decapoda","0.002530298093359145"
"dist_bray|dist_kullbackleibler|correl_pearson|correl_spearman","15.675913900913901","","copresence","Poecilosclerida->Halichondrida","4","0.5152038731570938|5.396241054099226|0.4508911630289442|0.4351057266251609","dist_bray=copresence|dist_kullbackleibler=copresence|correl_pearson=copresence|correl_spearman=copresence","dist_bray=0.22747409920338635|dist_kullbackleibler=2.1351691386284344E-4|correl_pearson=0.13878541747664652|correl_spearman=0.11733508104400164","dist_bray=0.5152038731570938|dist_kullbackleibler=5.396241054099226|correl_pearson=0.4508911630289442|correl_spearman=0.4351057266251609","Poecilosclerida->Halichondrida","0.7546418240000005","0.76236731","0.07532228160434395","0.5152038731570938","5.363225488481671E-4","5.363225488481671E-4","0.002750613306080951","0.5129648922052413|5.338314522967503|0.472983451734632|0.4261451123768517","0.5186634377001362|5.130073343796944|0.46559096158459967|0.4122433568095141","100.0|100.0|100.0|100.0","0.10461813743482046|2.0174553740310546|0.19902730776500432|0.13766459158498937","false","","Poecilosclerida->Halichondrida","0.002750613306080951"
"correl_spearman|sim_mutInfo|dist_kullbackleibler|dist_bray|correl_pearson","15.707593837856995","","copresence","Poecilosclerida->Anthoathecata","5","0.43624698373165177|0.12093846048368073|3.612260063266046|0.4696043488118531|0.47030415671123077","correl_spearman=copresence|sim_mutInfo=unknown|dist_kullbackleibler=copresence|dist_bray=copresence|correl_pearson=copresence","correl_spearman=0.1124151769459753|sim_mutInfo=0.3690201488931945|dist_kullbackleibler=0.004077858974856019|dist_bray=0.23381582177601445|correl_pearson=0.14042072539262246","correl_spearman=0.43624698373165177|sim_mutInfo=0.12093846048368073|dist_kullbackleibler=3.612260063266046|dist_bray=0.4696043488118531|correl_pearson=0.47030415671123077","Poecilosclerida->Anthoathecata","-0.01207208499999999","-0.022253679999999998","0.1622601739389169","0.43624698373165177","0.0030715906512249758","0.0030715906512249758","0.013119937025540374","0.42515916987314833|0.20100205140096292|3.637992725398073|0.47865494774332434|0.46966154996498566","0.4482593243293635|0.18830334551182593|3.5355275175842205|0.4734836319938143|0.46492433021842516","100.0|100.0|100.0|100.0|100.0","0.12975970127939515|0.08554389239815095|0.801129894243104|0.06739098349842262|0.1824778539784031","false","","Poecilosclerida->Anthoathecata","0.013119937025540374"
"correl_pearson|correl_spearman|dist_bray|dist_kullbackleibler","17.31070236331846","","copresence","Poecilosclerida->Hydrozoa","4","0.4080933222638801|0.3932374711724552|0.495864584054002|3.6375021806028043","correl_pearson=copresence|correl_spearman=copresence|dist_bray=copresence|dist_kullbackleibler=copresence","correl_pearson=0.1285515246782758|correl_spearman=0.12155414305439621|dist_bray=0.28544065420211084|dist_kullbackleibler=0.004868053157176866","correl_pearson=0.4080933222638801|correl_spearman=0.3932374711724552|dist_bray=0.495864584054002|dist_kullbackleibler=3.6375021806028043","Poecilosclerida->Hydrozoa","-0.027431160199999995","-0.039312105","0.1366722897129442","0.4080933222638801","0.009732707733746238","0.009732707733746238","0.036476857617501926","0.42076824374313104|0.37924851993153913|0.5064313462692026|3.6880235047147893","0.430285611783617|0.39913953654370204|0.5085968376866273|3.6958876039825466","100.0|100.0|100.0|100.0","0.1564154737365639|0.129721986243728|0.06251015684859845|0.6785524623894691","false","","Poecilosclerida->Hydrozoa","0.036476857617501926"
"correl_pearson|dist_kullbackleibler|dist_bray|sim_mutInfo|correl_spearman","5.776190476190477","","copresence","Monogononta->Onychophorida","5","0.40456883772470625|3.4387085921378473|0.4816881577639648|0.24639887532381977|0.6182451098848888","correl_pearson=copresence|dist_kullbackleibler=copresence|dist_bray=copresence|sim_mutInfo=unknown|correl_spearman=copresence","correl_pearson=0.16022759182545598|dist_kullbackleibler=2.531308496145357E-14|dist_bray=0.14611017826479133|sim_mutInfo=0.24090255520755383|correl_spearman=0.03245530684461606","correl_pearson=0.40456883772470625|dist_kullbackleibler=3.4387085921378473|dist_bray=0.4816881577639648|sim_mutInfo=0.24639887532381977|correl_spearman=0.6182451098848888","Monogononta->Onychophorida","0.026557473399999986","0.00415141","0.15241679441540065","0.40456883772470625","5.551115123125783E-16","5.551115123125783E-16","2.212876346809687E-14","0.4252278789849168|3.4521457737651433|0.47686534744694237|0.31387829047185506|0.5976847885313178","0.39558865825493233|3.4230656415113185|0.4812694441323032|0.31666640031815785|0.6009294315503132","94.0|94.0|94.0|94.0|94.0","0.16101717757226958|0.9830815301004322|0.0726653556448493|0.08967879628731862|0.1042802655271059","true","","Monogononta->Onychophorida","2.212876346809687E-14"
"sim_mutInfo|correl_pearson|dist_bray|correl_spearman|dist_kullbackleibler","8.264764864764869","","copresence","Monogononta->Siphonophorae","5","0.2887625834550325|0.5976051983250034|0.36164139946492146|0.5830830035548314|2.7901483363190334","sim_mutInfo=unknown|correl_pearson=copresence|dist_bray=copresence|correl_spearman=copresence|dist_kullbackleibler=copresence","sim_mutInfo=0.20610924009410408|correl_pearson=0.03441100569435057|dist_bray=0.14778823940552155|correl_spearman=0.0347410952807341|dist_kullbackleibler=8.39489387977066E-5","sim_mutInfo=0.2887625834550325|correl_pearson=0.5976051983250034|dist_bray=0.36164139946492146|correl_spearman=0.5830830035548314|dist_kullbackleibler=2.7901483363190334","Monogononta->Siphonophorae","0.09783495230000001","0.09652047","0.041533275951354344","0.2887625834550325","2.406950328048829E-6","2.406950328048829E-6","2.1761808636070343E-5","0.3690176853024202|0.5893075704686881|0.3711336991204695|0.5654285952036343|2.8319633711981806","0.3799007717126466|0.600569653084139|0.36962606668620795|0.5661087614358173|2.7294831368640935","100.0|100.0|100.0|100.0|100.0","0.10937064444105818|0.11474101157942668|0.061676903868691284|0.10220773492780426|0.8240040272247225","false","","Monogononta->Siphonophorae","2.1761808636070343E-5"
"correl_pearson|sim_mutInfo|correl_spearman|dist_bray|dist_kullbackleibler","10.355170755170754","","copresence","Monogononta->Ascidiacea","5","0.3728805681523355|0.23555276541843373|0.6135023900090906|0.5105593003933426|2.739805610041292","correl_pearson=copresence|sim_mutInfo=unknown|correl_spearman=copresence|dist_bray=copresence|dist_kullbackleibler=copresence","correl_pearson=0.10375177344981662|sim_mutInfo=0.2437369793458254|correl_spearman=0.025413454487110743|dist_bray=0.15274759319435227|dist_kullbackleibler=3.1086244689504383E-15","correl_pearson=0.3728805681523355|sim_mutInfo=0.23555276541843373|correl_spearman=0.6135023900090906|dist_bray=0.5105593003933426|dist_kullbackleibler=2.739805610041292","Monogononta->Ascidiacea","0.015262217799999998","-0.02793094","0.15109062277093183","0.3728805681523355","0.0","0.0","0.0","0.4032303741534925|0.32667542740442507|0.6119739263426288|0.497125673939425|2.652919930321589","0.3901935876693723|0.3182521206990907|0.6163095292492475|0.49246928965210146|2.594625928686124","100.0|100.0|100.0|100.0|100.0","0.09474017333451563|0.10050797076802384|0.09814581518116754|0.05742181946599173|0.8359673427699711","true","","Monogononta->Ascidiacea","0.0"
"sim_mutInfo|dist_kullbackleibler|correl_spearman|dist_bray","11.498051948051948","","copresence","Monogononta->Leptothecata","4","0.1509421122930683|3.4495273504797814|0.5285688078345638|0.5993007750842625","sim_mutInfo=unknown|dist_kullbackleibler=copresence|correl_spearman=copresence|dist_bray=copresence","sim_mutInfo=0.28424160175749397|dist_kullbackleibler=1.7453215741536354E-6|correl_spearman=0.038132526383711174|dist_bray=0.34847331881752697","sim_mutInfo=0.1509421122930683|dist_kullbackleibler=3.4495273504797814|correl_spearman=0.5285688078345638|dist_bray=0.5993007750842625","Monogononta->Leptothecata","0.11618953320000001","0.10556132","0.05455461292590147","0.1509421122930683","5.235041905748972E-6","5.235041905748972E-6","4.457409467322183E-5","0.3083457255182047|3.4289890925400983|0.5058588204666508|0.6009069425832387","0.2903652963882972|3.455103204604025|0.5150439620396232|0.5972406186966148","100.0|100.0|100.0|100.0","0.11353301079257298|0.5894085252018563|0.09108758863589285|0.07045378915747129","false","","Monogononta->Leptothecata","4.457409467322183E-5"
"correl_pearson|sim_mutInfo|dist_bray|dist_kullbackleibler|correl_spearman","7.186580086580086","","copresence","Monogononta->Arthropoda","5","0.21862126003242952|0.4901417797911334|0.5834832585391492|3.0686517632502204|0.6116430219627728","correl_pearson=copresence|sim_mutInfo=unknown|dist_bray=copresence|dist_kullbackleibler=copresence|correl_spearman=copresence","correl_pearson=0.20762523779089587|sim_mutInfo=0.2479049804667715|dist_bray=0.2862040470252354|dist_kullbackleibler=1.0653704642926698E-6|correl_spearman=0.021583674739867442","correl_pearson=0.21862126003242952|sim_mutInfo=0.4901417797911334|dist_bray=0.5834832585391492|dist_kullbackleibler=3.0686517632502204|correl_spearman=0.6116430219627728","Monogononta->Arthropoda","-0.048518291700000014","-0.061647985","0.11272127441451722","0.21862126003242952","2.501279737776585E-7","2.501279737776585E-7","2.742027912537581E-6","0.2660561455602824|0.36144097735083636|0.5556420398713499|3.0413041364417417|0.5951850528253277","0.25938087319394604|0.35892602227419346|0.5782913376171652|2.914534704674284|0.6064251376414422","100.0|100.0|100.0|100.0|100.0","0.14909510424606243|0.1425938535685195|0.08969095846295054|0.7146751867308474|0.08922894317710718","false","","Monogononta->Arthropoda","2.742027912537581E-6"
"correl_spearman|sim_mutInfo|dist_bray|dist_kullbackleibler|correl_pearson","4.884199134199134","","copresence","Monogononta->Decapoda","5","0.7115586614784513|0.3790542016374263|0.47851944506962185|3.377584505980221|0.42667942972960643","correl_spearman=copresence|sim_mutInfo=unknown|dist_bray=copresence|dist_kullbackleibler=copresence|correl_pearson=copresence","correl_spearman=0.006492284617082678|sim_mutInfo=0.1667853851892539|dist_bray=0.14344441692725907|dist_kullbackleibler=2.291500322826323E-13|correl_pearson=0.13943420042808136","correl_spearman=0.7115586614784513|sim_mutInfo=0.3790542016374263|dist_bray=0.47851944506962185|dist_kullbackleibler=3.377584505980221|correl_pearson=0.42667942972960643","Monogononta->Decapoda","-0.02012808689999999","-0.02855372","0.14221240671238428","0.7115586614784513","5.551115123125783E-16","5.551115123125783E-16","2.212876346809687E-14","0.7036006161835259|0.4173305695867642|0.4746736709771415|3.269593163529922|0.4793129829397333","0.7019046643099413|0.405672247031021|0.46560017182060737|3.232096487650465|0.444243922832819","92.0|92.0|92.0|92.0|92.0","0.0848752749617141|0.10791657538679952|0.09333293991792065|1.1870400318332286|0.1884326731510165","true","","Monogononta->Decapoda","2.212876346809687E-14"
"dist_kullbackleibler|correl_spearman|sim_mutInfo","11.611904761904759","","copresence","Monogononta->Hexanauplia","3","4.512749908834468|0.38669569537948795|0.22684235350410287","dist_kullbackleibler=copresence|correl_spearman=copresence|sim_mutInfo=unknown","dist_kullbackleibler=3.070941256844151E-8|correl_spearman=0.11359177427645656|sim_mutInfo=0.2376512114487232","dist_kullbackleibler=4.512749908834468|correl_spearman=0.38669569537948795|sim_mutInfo=0.22684235350410287","Monogononta->Hexanauplia","8.997326863299998","8.746749535","1.9565835769677504","4.512749908834468","6.325335014656375E-7","6.325335014656375E-7","6.450370706806559E-6","4.448441532724273|0.3774152724183732|0.32195982873372464","4.498911307567437|0.3704130764509277|0.3244882649952334","100.0|100.0|100.0","0.7057874467086365|0.10735856738782594|0.0819572741503408","false","","Monogononta->Hexanauplia","6.450370706806559E-6"
"correl_pearson|dist_bray|sim_mutInfo|dist_kullbackleibler|correl_spearman","6.372619047619048","","copresence","Monogononta->Plotocnide-borealis","5","0.23957170355059026|0.5497420336928422|0.365862502278818|4.140176374449182|0.6193824338272487","correl_pearson=copresence|dist_bray=copresence|sim_mutInfo=unknown|dist_kullbackleibler=copresence|correl_spearman=copresence","correl_pearson=0.23241264203112166|dist_bray=0.25688426829122846|sim_mutInfo=0.1388869179529309|dist_kullbackleibler=1.272931936080468E-6|correl_spearman=0.024778371845570912","correl_pearson=0.23957170355059026|dist_bray=0.5497420336928422|sim_mutInfo=0.365862502278818|dist_kullbackleibler=4.140176374449182|correl_spearman=0.6193824338272487","Monogononta->Plotocnide-borealis","-7.162195000000041E-4","-0.00855579","0.14992742042104984","0.23957170355059026","1.9100020931528405E-7","1.9100020931528405E-7","2.175417968435118E-6","0.276025603365688|0.5305303655147007|0.42223687707003565|3.914448698085607|0.61267498403201","0.2729814406534476|0.5376427987370289|0.4180573289945768|3.81564567249514|0.6199834180273189","100.0|100.0|100.0|100.0|100.0","0.14335227273708684|0.08215457368583144|0.08507256727480031|1.5419144948813266|0.1049214659067159","false","","Monogononta->Plotocnide-borealis","2.175417968435118E-6"
"correl_spearman|correl_pearson|sim_mutInfo|dist_bray|dist_kullbackleibler","6.036067233420174","","copresence","Monogononta->Hydrozoa","5","0.7127496564726381|0.7380692766029581|0.20329338774643713|0.32705506325693345|2.0898574479209544","correl_spearman=copresence|correl_pearson=copresence|sim_mutInfo=unknown|dist_bray=copresence|dist_kullbackleibler=copresence","correl_spearman=0.0036629311000461184|correl_pearson=0.001489272678573017|sim_mutInfo=0.22970779810106412|dist_bray=0.097820744299278|dist_kullbackleibler=1.7107377854319594E-6","correl_spearman=0.7127496564726381|correl_pearson=0.7380692766029581|sim_mutInfo=0.20329338774643713|dist_bray=0.32705506325693345|dist_kullbackleibler=2.0898574479209544","Monogononta->Hydrozoa","-0.0294105647","-0.047739005","0.1274105175147128","0.7127496564726381","9.024259117751399E-11","9.024259117751399E-11","1.7986989196063583E-9","0.6913116959601612|0.7287849856703922|0.3725012741966477|0.33371414874845406|2.141398642689979","0.691352473997652|0.7305671660786521|0.3669459183302872|0.336291599218257|2.051824673164154","100.0|100.0|100.0|100.0|100.0","0.07223198539149189|0.07133157611484282|0.12873381571723902|0.04974738667152968|0.6067366240740114","true","","Monogononta->Hydrozoa","1.7986989196063583E-9"
"correl_pearson|sim_mutInfo|dist_bray|correl_spearman|dist_kullbackleibler","5.736580086580089","","copresence","Monogononta->Halichondrida","5","0.5760785802300931|0.3505751684010492|0.42752941839040803|0.6693343329800772|2.642146681842199","correl_pearson=copresence|sim_mutInfo=unknown|dist_bray=copresence|correl_spearman=copresence|dist_kullbackleibler=copresence","correl_pearson=0.012375600787978835|sim_mutInfo=0.23211381552059906|dist_bray=0.08932725928496854|correl_spearman=0.021465639591980668|dist_kullbackleibler=4.973799150320701E-14","correl_pearson=0.5760785802300931|sim_mutInfo=0.3505751684010492|dist_bray=0.42752941839040803|correl_spearman=0.6693343329800772|dist_kullbackleibler=2.642146681842199","Monogononta->Halichondrida","-0.005915961799999997","-0.013973635000000002","0.1362471229166127","0.5760785802300931","0.0","0.0","0.0","0.6028560489670898|0.35849053099429645|0.42244817082452285|0.6577526254326387|2.669802702561079","0.6015888500682445|0.36295740124423737|0.4235518545645138|0.6609786302617637|2.545698889407655","100.0|100.0|100.0|100.0|100.0","0.0735147694302069|0.11677640558546017|0.05709624081150393|0.10492933505189776|1.0162341573766351","true","","Monogononta->Halichondrida","0.0"
"dist_bray|correl_spearman|correl_pearson|sim_mutInfo|dist_kullbackleibler","13.854834054834054","","copresence","Monogononta->Malacostraca","5","0.6386686039903076|0.5632138392711463|0.23996392544069134|0.37145292164769694|4.204504841700816","dist_bray=copresence|correl_spearman=copresence|correl_pearson=copresence|sim_mutInfo=unknown|dist_kullbackleibler=copresence","dist_bray=0.2912482040061313|correl_spearman=0.04952236370082097|correl_pearson=0.19321942695570216|sim_mutInfo=0.2374269481422112|dist_kullbackleibler=1.7159934310495562E-4","dist_bray=0.6386686039903076|correl_spearman=0.5632138392711463|correl_pearson=0.23996392544069134|sim_mutInfo=0.37145292164769694|dist_kullbackleibler=4.204504841700816","Monogononta->Malacostraca","0.7735304284","0.78162015","0.05099088740705532","0.6386686039903076","8.628187451620306E-5","8.628187451620306E-5","5.865829763620937E-4","0.5646574665723274|0.5582507295003858|0.3391654832879385|0.3515668664647062|4.257580614766237","0.6377663249332426|0.5602818286084144|0.2893854630412492|0.34134554133456185|3.9669188166998524","100.0|100.0|100.0|100.0|100.0","0.1443599618952894|0.12458311296542662|0.17407593912095293|0.11127589836163754|1.6766716643476038","false","","Monogononta->Malacostraca","5.865829763620937E-4"
"correl_pearson|dist_kullbackleibler|dist_bray|sim_mutInfo|correl_spearman","6.163636363636362","","copresence","Monogononta->Anthoathecata","5","0.7184411072126018|2.240849581104114|0.32977105563919873|0.32933070657992003|0.6417665450280832","correl_pearson=copresence|dist_kullbackleibler=copresence|dist_bray=copresence|sim_mutInfo=unknown|correl_spearman=copresence","correl_pearson=0.012082715656254517|dist_kullbackleibler=2.3281651371220846E-6|dist_bray=0.1242225372753255|sim_mutInfo=0.23549058569236603|correl_spearman=0.025963288536476392","correl_pearson=0.7184411072126018|dist_kullbackleibler=2.240849581104114|dist_bray=0.32977105563919873|sim_mutInfo=0.32933070657992003|correl_spearman=0.6417665450280832","Monogononta->Anthoathecata","-4.944593000000008E-4","-0.009081255","0.13919584072264518","0.7184411072126018","1.3564326772907975E-8","1.3564326772907975E-8","1.7493992029176903E-7","0.711164229295888|2.272791022200282|0.33815629175630024|0.35644192000873387|0.6246797682692798","0.7232118708165393|2.250140177859231|0.3386757138371198|0.35619752809941096|0.6169279513608633","100.0|100.0|100.0|100.0|100.0","0.09964312246254094|0.696176445460247|0.060999465128522674|0.11786450076041004|0.10510121169222049","false","","Monogononta->Anthoathecata","1.7493992029176903E-7"
"dist_bray|correl_spearman|dist_kullbackleibler|sim_mutInfo","12.58240822358469","","copresence","Monogononta->Scyphozoa","4","0.6101251069242843|0.4781263524775246|4.201026121039196|0.30859746724736903","dist_bray=copresence|correl_spearman=copresence|dist_kullbackleibler=copresence|sim_mutInfo=unknown","dist_bray=0.33579229920704634|correl_spearman=0.09529669456559026|dist_kullbackleibler=1.897310547838149E-5|sim_mutInfo=0.26752381941379677","dist_bray=0.6101251069242843|correl_spearman=0.4781263524775246|dist_kullbackleibler=4.201026121039196|sim_mutInfo=0.30859746724736903","Monogononta->Scyphozoa","0.7060610182000001","0.7085972199999999","0.06335914553940743","0.6101251069242843","1.2155712077766001E-4","1.2155712077766001E-4","7.896710734963543E-4","0.6003128454173631|0.46253433479637074|4.248502787511235|0.30146695877211444","0.6101236489416986|0.473288396770404|4.169079958284876|0.31115062727372456","100.0|100.0|100.0|100.0","0.06221094505175897|0.12259938685313028|1.1031493692657692|0.09280452639443533","false","","Monogononta->Scyphozoa","7.896710734963543E-4"
"dist_bray|dist_kullbackleibler|sim_mutInfo|correl_spearman|correl_pearson","9.718229918229918","","copresence","Monogononta->Poecilosclerida","5","0.4743776339912592|6.040675030186097|0.1713588693629493|0.4236002734314277|0.4146886504964525","dist_bray=copresence|dist_kullbackleibler=copresence|sim_mutInfo=unknown|correl_spearman=copresence|correl_pearson=copresence","dist_bray=0.22868722490149151|dist_kullbackleibler=0.009788412976072802|sim_mutInfo=0.31949576111862993|correl_spearman=0.12705726159752562|correl_pearson=0.19049005998795904","dist_bray=0.4743776339912592|dist_kullbackleibler=6.040675030186097|sim_mutInfo=0.1713588693629493|correl_spearman=0.4236002734314277|correl_pearson=0.4146886504964525","Monogononta->Poecilosclerida","0.7129089956999999","0.710726945","0.06861339514595831","0.4743776339912592","0.008070640010972796","0.008070640010972796","0.031365251716763395","0.48017901654688555|6.012306144737503|0.24618835265491426|0.4119032127102508|0.4288351317328427","0.48162040043989107|5.68157493444088|0.23164515606179692|0.4154160463393944|0.4145050815353208","100.0|100.0|100.0|100.0|100.0","0.09806634573067119|2.388241363291003|0.09406915667472553|0.1429316304009584|0.22276947585888426","false","","Monogononta->Poecilosclerida","0.031365251716763395"
"dist_kullbackleibler","26.16059218559218","","copresence","Malacostraca->Metridium","1","6.184000203641049","dist_kullbackleibler=copresence","dist_kullbackleibler=4.022106194767616E-7","dist_kullbackleibler=6.184000203641049","Malacostraca->Metridium","","","","6.184000203641049","2.8634222398971065E-4","2.8634222398971065E-4","0.001641321113980237","-100.0","-100.0","-10.0","-100.0","false","","Malacostraca->Metridium","0.001641321113980237"
"correl_pearson|sim_mutInfo|dist_bray|correl_spearman|dist_kullbackleibler","7.779457731810674","","copresence","Anthozoa->Hydrozoa","5","0.44777436516026425|0.3069119558242508|0.34766939320187884|0.6904544033824662|0.9686710934244384","correl_pearson=copresence|sim_mutInfo=unknown|dist_bray=copresence|correl_spearman=copresence|dist_kullbackleibler=copresence","correl_pearson=0.05284785895231925|sim_mutInfo=0.2392608967063381|dist_bray=0.18893892449292582|correl_spearman=0.007702502891600793|dist_kullbackleibler=1.010886659491561E-6","correl_pearson=0.44777436516026425|sim_mutInfo=0.3069119558242508|dist_bray=0.34766939320187884|correl_spearman=0.6904544033824662|dist_kullbackleibler=0.9686710934244384","Anthozoa->Hydrozoa","-0.05740088349999998","-0.07183098","0.128229784634399","0.44777436516026425","1.1699762381134349E-8","1.1699762381134349E-8","1.53144650869475E-7","0.4544749719710897|0.37892853693666306|0.3473603553260065|0.678469529092125|0.9596029540697173","0.4604632447230127|0.38401606181009806|0.35002252833473074|0.6925657643430623|0.964327813499036","100.0|100.0|100.0|100.0|100.0","0.10010476510178688|0.14728525018598213|0.04436139591124074|0.09399631841749508|0.21476587210421555","false","","Anthozoa->Hydrozoa","1.53144650869475E-7"
"correl_spearman|correl_pearson|dist_kullbackleibler|sim_mutInfo|dist_bray","15.331716322892792","","copresence","Anthozoa->Basommatophora","5","0.5227900541902301|0.6511752966655754|2.6490839775002133|0.17003240057259683|0.4713699069098687","correl_spearman=copresence|correl_pearson=copresence|dist_kullbackleibler=copresence|sim_mutInfo=unknown|dist_bray=copresence","correl_spearman=0.06605748364200847|correl_pearson=0.07778030327513119|dist_kullbackleibler=3.7657657880885154E-8|sim_mutInfo=0.2932512133962186|dist_bray=0.18503911835163445","correl_spearman=0.5227900541902301|correl_pearson=0.6511752966655754|dist_kullbackleibler=2.6490839775002133|sim_mutInfo=0.17003240057259683|dist_bray=0.4713699069098687","Anthozoa->Basommatophora","0.006561729099999999","0.023516685000000002","0.15032379053281034","0.5227900541902301","6.342700364925236E-9","6.342700364925236E-9","8.829441619110209E-8","0.5227223475970535|0.611657758994993|2.556074065343287|0.2784174237357638|0.4558904694025372","0.538481642980547|0.6667968445158445|2.443986790352387|0.26228849861085224|0.4499575866992939","100.0|100.0|100.0|100.0|100.0","0.11749710290994698|0.183346784522035|0.6623819703885686|0.10018926075953773|0.0717706517298366","false","","Anthozoa->Basommatophora","8.829441619110209E-8"
"dist_bray|dist_kullbackleibler|sim_mutInfo|correl_pearson|correl_spearman","28.385266195792504","","copresence","Anthozoa->Gastropoda","5","0.3233911303699838|1.0007217823469574|0.3275382039234924|0.48643286002348857|0.6720776781704533","dist_bray=copresence|dist_kullbackleibler=copresence|sim_mutInfo=unknown|correl_pearson=copresence|correl_spearman=copresence","dist_bray=0.19773952068682366|dist_kullbackleibler=3.188290621769507E-5|sim_mutInfo=0.2214997299892852|correl_pearson=0.11386298769094216|correl_spearman=0.013844928990513483","dist_bray=0.3233911303699838|dist_kullbackleibler=1.0007217823469574|sim_mutInfo=0.3275382039234924|correl_pearson=0.48643286002348857|correl_spearman=0.6720776781704533","Anthozoa->Gastropoda","0.5510427327","0.55041618","0.04500194384193602","0.3233911303699838","1.7229660087547671E-6","1.7229660087547671E-6","1.6424360757368813E-5","0.32114093258293974|0.9789444088479309|0.38060856338030347|0.5095640905684954|0.654300243618394","0.3255358565471135|0.9616729588985364|0.39622760130531076|0.5078538496681231|0.6522919439581172","100.0|100.0|100.0|100.0|100.0","0.07320316753842741|0.31484275131912476|0.12065114642696669|0.21919159439119035|0.09689175906662273","false","","Anthozoa->Gastropoda","1.6424360757368813E-5"
"correl_pearson|dist_kullbackleibler|correl_spearman|dist_bray|sim_mutInfo","8.761688311688314","","copresence","Anthozoa->Leptothecata","5","0.20082259751351728|1.8462483857202299|0.7093415931837018|0.5193317606013856|0.354392454615867","correl_pearson=copresence|dist_kullbackleibler=copresence|correl_spearman=copresence|dist_bray=copresence|sim_mutInfo=unknown","correl_pearson=0.25281537216189065|dist_kullbackleibler=1.5606730681061443E-4|correl_spearman=0.011736130108094767|dist_bray=0.291776649444647|sim_mutInfo=0.21922949829220434","correl_pearson=0.20082259751351728|dist_kullbackleibler=1.8462483857202299|correl_spearman=0.7093415931837018|dist_bray=0.5193317606013856|sim_mutInfo=0.354392454615867","Anthozoa->Leptothecata","-0.025300900900000006","-0.039179185","0.12991698514192226","0.20082259751351728","2.3353736117615043E-5","2.3353736117615043E-5","1.8124979270042825E-4","0.22169499809424414|1.815767608283613|0.6884434418833476|0.5143009778160879|0.4044190577669704","0.20678293609154424|1.75233604546654|0.6973851569076491|0.5113989455449992|0.4109085066631577","100.0|100.0|100.0|100.0|100.0","0.13768266200059037|0.4364651511632394|0.09891926956368664|0.062110030841269266|0.1468890422885401","false","","Anthozoa->Leptothecata","1.8124979270042825E-4"
"dist_bray|dist_kullbackleibler|sim_mutInfo|correl_pearson|correl_spearman","11.23535054270348","","copresence","Anthozoa->Scyphozoa","5","0.4504480998596203|1.8049032593540622|0.2738097001516029|0.38159530966879335|0.6760902853363343","dist_bray=copresence|dist_kullbackleibler=copresence|sim_mutInfo=unknown|correl_pearson=copresence|correl_spearman=copresence","dist_bray=0.187320840247455|dist_kullbackleibler=2.8946400831841856E-11|sim_mutInfo=0.22399973567976134|correl_pearson=0.12965869817915637|correl_spearman=0.00979992175220401","dist_bray=0.4504480998596203|dist_kullbackleibler=1.8049032593540622|sim_mutInfo=0.2738097001516029|correl_pearson=0.38159530966879335|correl_spearman=0.6760902853363343","Anthozoa->Scyphozoa","0.6556736531999998","0.65882385","0.055925894810736634","0.4504480998596203","3.8202774277351637E-13","3.8202774277351637E-13","1.196565465758478E-11","0.43649991765544555|1.7347542687454665|0.3473281141796603|0.4247809330843432|0.6577582920662484","0.44118532493114165|1.7244330351419401|0.34556827578740634|0.4149170590287793|0.6688872171262812","100.0|100.0|100.0|100.0|100.0","0.06094451460389376|0.38521660686409825|0.10479001038348144|0.1410423587200716|0.07749598295685334","true","","Anthozoa->Scyphozoa","1.196565465758478E-11"
