"","NSI","piMetals","pi","piHC"
"SWARM_3110",0,0,0,0
"SWARM_3111",0,0,0,0
"SWARM_662",31.48,94.87,53.42,41.25
"SWARM_667",0,0,0,0
"SWARM_3808",0,0,0,0
"SWARM_3809",0,0,0,0
"SWARM_3806",0,0,0,0
"SWARM_3807",0,0,0,0
"SWARM_3800",0,0,0,0
"SWARM_3802",0,0,0,0
"SWARM_3803",0,0,0,0
"SWARM_14028",0,0,0,0
"SWARM_1407",0,0,0,0
"SWARM_1404",0,0,0,0
"SWARM_1403",0,69.07,61.78,62.09
"SWARM_1400",74.39,65.72,65.34,75.76
"SWARM_1401",0,0,0,0
"SWARM_1408",73.91,0,0,0
"SWARM_1409",0,0,0,0
"SWARM_13557",0,0,0,0
"SWARM_13558",0,0,0,0
"SWARM_13082",0,0,0,0
"SWARM_13083",0,0,0,0
"SWARM_13084",0,0,0,0
"SWARM_597",0,30.09,29.67,30.45
"SWARM_21666",0,0,0,0
"SWARM_39209",0,0,0,0
"SWARM_6899",0,0,0,0
"SWARM_10048",0,0,0,0
"SWARM_10046",0,0,0,0
"SWARM_10041",0,0,0,0
"SWARM_5772",0,0,0,0
"SWARM_5774",0,0,0,0
"SWARM_5776",0,0,0,0
"SWARM_5777",0,0,0,0
"SWARM_6895",0,0,0,0
"SWARM_14345",0,0,0,0
"SWARM_2200",0,0,0,0
"SWARM_2203",0,0,0,0
"SWARM_2202",0,0,0,0
"SWARM_2205",0,0,0,0
"SWARM_2204",0,0,0,0
"SWARM_2207",0,0,0,0
"SWARM_2206",0,0,0,0
"SWARM_2209",0,0,0,0
"SWARM_2208",0,0,0,0
"SWARM_2307",0,0,0,0
"SWARM_4919",0,0,0,0
"SWARM_4918",0,0,0,0
"SWARM_8063",0,0,0,0
"SWARM_4912",0,0,0,0
"SWARM_4910",0,0,0,0
"SWARM_4917",0,0,0,0
"SWARM_4915",0,0,0,0
"SWARM_4914",0,0,0,0
"SWARM_11837",0,0,0,0
"SWARM_409",46.05,49.27,50.97,40.49
"SWARM_404",0,51.72,0,0
"SWARM_405",28.07,84.98,43.46,0
"SWARM_406",93.52,59.52,0,0
"SWARM_407",0,72.75,61.28,0
"SWARM_400",97.67,0,0,0
"SWARM_403",0,0,0,0
"SWARM_6456",0,0,0,0
"SWARM_6457",0,0,0,0
"SWARM_4512",0,0,0,0
"SWARM_4511",0,0,0,0
"SWARM_9336",0,0,0,0
"SWARM_9338",0,0,0,0
"SWARM_5641",0,0,0,0
"SWARM_7321",0,0,0,0
"SWARM_7320",0,0,0,0
"SWARM_7323",0,0,0,0
"SWARM_7322",0,0,0,0
"SWARM_10874",0,0,0,0
"SWARM_12585",0,0,0,0
"SWARM_12586",0,0,0,0
"SWARM_7854",0,0,0,0
"SWARM_7859",0,0,0,0
"SWARM_9666",0,0,0,0
"SWARM_1245",0,0,0,61.82
"SWARM_1246",0,0,0,0
"SWARM_1240",0,0,0,0
"SWARM_1241",73.6,0,0,0
"SWARM_1248",0,0,0,0
"SWARM_19206",0,0,0,0
"SWARM_801",0,73.31,74.3,79.51
"SWARM_4140",0,0,0,0
"SWARM_4141",0,0,0,0
"SWARM_4142",0,0,0,0
"SWARM_4143",0,0,0,0
"SWARM_4144",0,0,0,0
"SWARM_4145",0,0,0,0
"SWARM_4146",0,0,0,0
"SWARM_4147",0,0,0,0
"SWARM_806",46.09,0,0,0
"SWARM_807",99.79,0,0,30.11
"SWARM_505",0,77.17,64.72,43.6
"SWARM_504",0,0,0,0
"SWARM_6538",0,0,0,0
"SWARM_1938",0,0,0,0
"SWARM_1939",0,0,0,0
"SWARM_1933",0,0,0,0
"SWARM_1930",0,0,0,0
"SWARM_1934",0,35.53,0,0
"SWARM_1935",0,0,0,0
"SWARM_5231",0,0,0,0
"SWARM_5233",0,0,0,0
"SWARM_5232",0,0,0,0
"SWARM_5234",0,0,0,0
"SWARM_663",65.87,67.81,63.59,64.76
"SWARM_8507",0,0,0,0
"SWARM_15289",0,0,0,0
"SWARM_3309",0,0,0,0
"SWARM_3307",0,0,0,0
"SWARM_3304",0,0,0,0
"SWARM_3300",0,0,0,0
"SWARM_15234",0,0,0,0
"SWARM_15233",0,0,0,0
"SWARM_15580",0,0,0,0
"SWARM_15583",0,0,0,0
"SWARM_15584",0,0,0,0
"SWARM_14188",0,0,0,0
"SWARM_14185",0,0,0,0
"SWARM_14180",0,0,0,0
"SWARM_10543",0,0,0,0
"SWARM_20473",0,0,0,0
"SWARM_666",0,0,0,0
"SWARM_10549",0,0,0,0
"SWARM_174",0,44.97,0,0
"SWARM_176",83.76,0,0,77.73
"SWARM_177",0,43.12,42.7,51.6
"SWARM_170",0,81.58,0,0
"SWARM_179",0,0,0,0
"SWARM_17510",0,0,0,0
"SWARM_12743",0,0,0,0
"SWARM_11214",0,0,0,0
"SWARM_11219",0,0,0,0
"SWARM_4308",0,0,0,0
"SWARM_4309",0,0,0,0
"SWARM_4307",0,0,0,0
"SWARM_4304",0,0,0,0
"SWARM_4305",0,0,0,0
"SWARM_4302",0,0,0,0
"SWARM_4303",0,0,0,0
"SWARM_4301",0,0,0,0
"SWARM_6231",0,0,0,0
"SWARM_6232",0,0,0,0
"SWARM_6233",0,0,0,0
"SWARM_6235",0,0,0,0
"SWARM_7545",0,0,0,0
"SWARM_7544",0,0,0,0
"SWARM_7546",0,0,0,0
"SWARM_2077",0,0,0,0
"SWARM_2074",0,0,0,0
"SWARM_2075",0,0,0,0
"SWARM_2072",0,0,0,0
"SWARM_2073",0,0,0,0
"SWARM_2070",0,0,0,0
"SWARM_2071",0,0,0,0
"SWARM_6483",0,0,0,0
"SWARM_2078",0,0,0,0
"SWARM_2079",0,0,0,0
"SWARM_6481",0,0,0,0
"SWARM_8746",0,0,0,0
"SWARM_8748",0,0,0,0
"SWARM_4896",0,0,0,0
"SWARM_4890",0,0,0,0
"SWARM_4899",0,0,0,0
"SWARM_11732",0,0,0,0
"SWARM_8294",0,0,0,0
"SWARM_8292",0,0,0,0
"SWARM_6799",0,0,0,0
"SWARM_6798",0,0,0,0
"SWARM_6797",0,0,0,0
"SWARM_6795",0,0,0,0
"SWARM_6794",0,0,0,0
"SWARM_6793",0,0,0,0
"SWARM_6792",0,0,0,0
"SWARM_6790",0,0,0,0
"SWARM_8159",0,0,0,0
"SWARM_239",54.81,65.13,64.96,71.51
"SWARM_237",0,64.62,0,0
"SWARM_236",0,0,0,48.12
"SWARM_234",0,0,0,0
"SWARM_233",0,70.34,0,0
"SWARM_232",68.02,0,0,0
"SWARM_231",0,77.85,0,0
"SWARM_230",0,0,0,0
"SWARM_3676",0,0,0,0
"SWARM_3674",0,0,0,0
"SWARM_3673",0,0,0,0
"SWARM_3672",0,0,0,0
"SWARM_3671",0,0,0,0
"SWARM_3679",0,0,0,0
"SWARM_3384",0,0,0,0
"SWARM_5859",0,0,0,0
"SWARM_9166",0,0,0,0
"SWARM_9160",0,0,0,0
"SWARM_9162",0,0,0,0
"SWARM_5851",0,0,0,0
"SWARM_5852",0,0,0,0
"SWARM_5857",0,0,0,0
"SWARM_5856",0,0,0,0
"SWARM_10930",0,0,0,0
"SWARM_10935",0,0,0,0
"SWARM_6071",0,0,0,0
"SWARM_6360",0,0,0,0
"SWARM_827",90.24,0,0,0
"SWARM_5693",0,0,0,0
"SWARM_3738",0,0,0,0
"SWARM_89",0,0,0,0
"SWARM_83",0,0,0,0
"SWARM_82",0,0,0,0
"SWARM_3538",0,0,0,0
"SWARM_3539",0,0,0,0
"SWARM_3534",0,0,0,0
"SWARM_3535",0,0,0,0
"SWARM_3537",0,0,0,0
"SWARM_3530",0,0,0,0
"SWARM_3531",0,0,0,0
"SWARM_3532",0,0,0,0
"SWARM_3164",0,0,0,0
"SWARM_8297",0,0,0,0
"SWARM_13821",0,0,0,0
"SWARM_13822",0,0,0,0
"SWARM_13823",0,0,0,0
"SWARM_13824",0,0,0,0
"SWARM_13827",0,0,0,0
"SWARM_15790",0,0,0,0
"SWARM_15795",0,0,0,0
"SWARM_14444",0,0,0,0
"SWARM_14443",0,0,0,0
"SWARM_14442",0,0,0,0
"SWARM_6805",0,0,0,0
"SWARM_6804",0,0,0,0
"SWARM_6800",0,0,0,0
"SWARM_6808",0,0,0,0
"SWARM_9890",0,0,0,0
"SWARM_12465",0,0,0,0
"SWARM_17491",0,0,0,0
"SWARM_17492",0,0,0,0
"SWARM_15895",0,0,0,0
"SWARM_10123",0,0,0,0
"SWARM_4514",0,0,0,0
"SWARM_4510",0,0,0,0
"SWARM_5648",0,0,0,0
"SWARM_5647",0,0,0,0
"SWARM_2911",0,0,0,0
"SWARM_2913",0,0,0,0
"SWARM_2912",0,0,0,0
"SWARM_2915",0,0,0,0
"SWARM_2916",0,0,0,0
"SWARM_2919",0,0,0,0
"SWARM_2918",0,0,0,0
"SWARM_12717",0,0,0,0
"SWARM_802",67.8,0,56.32,59.22
"SWARM_803",0,0,0,0
"SWARM_804",93,0,0,0
"SWARM_805",84.97,0,0,0
"SWARM_7730",0,0,0,0
"SWARM_7731",0,0,0,0
"SWARM_9826",0,0,0,0
"SWARM_9827",0,0,0,0
"SWARM_9820",0,0,0,0
"SWARM_9821",0,0,0,0
"SWARM_9828",0,0,0,0
"SWARM_35",99.52,0,0,0
"SWARM_32",0,0,0,0
"SWARM_33",0,0,0,0
"SWARM_31",0,39.01,48.4,60.24
"SWARM_38",0,0,0,85.71
"SWARM_39",0,0,0,0
"SWARM_8152",0,0,0,0
"SWARM_8154",0,0,0,0
"SWARM_3730",0,0,0,0
"SWARM_3737",0,0,0,0
"SWARM_3734",0,0,0,0
"SWARM_1775",0,0,0,0
"SWARM_1776",0,0,0,0
"SWARM_1777",0,0,0,0
"SWARM_1770",0,0,0,0
"SWARM_1771",0,0,0,0
"SWARM_1773",0,0,0,0
"SWARM_1778",0,0,0,0
"SWARM_1779",0,68.66,67.51,70.86
"SWARM_3884",0,0,0,0
"SWARM_3887",0,0,0,0
"SWARM_3880",0,0,0,0
"SWARM_3881",0,0,0,0
"SWARM_3882",0,0,0,0
"SWARM_3883",0,0,0,0
"SWARM_3889",0,0,0,0
"SWARM_1488",0,0,0,0
"SWARM_1486",0,0,0,0
"SWARM_1487",0,68.21,71.69,66.63
"SWARM_1484",0,56.81,52.36,67.72
"SWARM_1485",0,0,0,0
"SWARM_1482",0,0,0,0
"SWARM_1483",0,0,0,0
"SWARM_1480",0,0,0,0
"SWARM_1481",68.87,67.5,0,0
"SWARM_5201",0,0,0,0
"SWARM_8838",0,0,0,0
"SWARM_8839",0,0,0,0
"SWARM_8832",0,0,0,0
"SWARM_33703",0,0,0,0
"SWARM_20296",0,0,0,0
"SWARM_7281",0,0,0,0
"SWARM_4859",0,0,0,0
"SWARM_6941",0,0,0,0
"SWARM_6949",0,0,0,0
"SWARM_34940",0,0,0,0
"SWARM_4379",0,0,0,0
"SWARM_11450",0,0,0,0
"SWARM_13617",0,0,0,0
"SWARM_13616",0,0,0,0
"SWARM_13618",0,0,0,0
"SWARM_484",88.29,79.42,83.27,82.31
"SWARM_485",0,78.7,57.9,42.13
"SWARM_481",99.45,0,0,0
"SWARM_482",0,0,0,0
"SWARM_488",0,0,0,74.36
"SWARM_489",0,0,0,0
"SWARM_3205",0,0,0,0
"SWARM_12053",0,0,0,0
"SWARM_11506",0,0,0,0
"SWARM_11502",0,0,0,0
"SWARM_3201",0,0,0,0
"SWARM_11509",0,0,0,0
"SWARM_16739",0,0,0,0
"SWARM_5578",0,0,0,0
"SWARM_28530",0,0,0,0
"SWARM_18484",0,0,0,0
"SWARM_4493",0,0,0,0
"SWARM_4491",0,0,0,0
"SWARM_4496",0,0,0,0
"SWARM_4728",0,0,0,0
"SWARM_4729",0,0,0,0
"SWARM_4724",0,0,0,0
"SWARM_4726",0,0,0,0
"SWARM_4727",0,0,0,0
"SWARM_10363",0,0,0,0
"SWARM_4722",0,0,0,0
"SWARM_10361",0,0,0,0
"SWARM_6388",0,0,0,0
"SWARM_6387",0,0,0,0
"SWARM_6381",0,0,0,0
"SWARM_2898",0,0,0,0
"SWARM_2899",0,0,0,0
"SWARM_2894",0,0,0,0
"SWARM_2896",0,0,0,0
"SWARM_2891",0,0,0,0
"SWARM_2892",0,0,0,0
"SWARM_2893",0,0,0,0
"SWARM_6657",0,0,0,0
"SWARM_6658",0,0,0,0
"SWARM_6659",0,0,0,0
"SWARM_2766",0,0,0,0
"SWARM_2767",0,0,0,0
"SWARM_2764",0,0,0,0
"SWARM_2765",0,0,0,0
"SWARM_2762",0,0,0,0
"SWARM_2763",0,0,0,0
"SWARM_2760",0,0,0,0
"SWARM_2761",0,0,0,0
"SWARM_2768",0,0,0,0
"SWARM_8586",0,0,0,0
"SWARM_8580",0,0,0,0
"SWARM_8582",0,0,0,0
"SWARM_8588",0,0,0,0
"SWARM_8589",0,0,0,0
"SWARM_13543",0,0,0,0
"SWARM_3387",0,0,0,0
"SWARM_3385",0,0,0,0
"SWARM_3383",0,0,0,0
"SWARM_9985",0,0,0,0
"SWARM_3380",0,0,0,0
"SWARM_9989",0,0,0,0
"SWARM_3389",0,0,0,0
"SWARM_3388",0,0,0,0
"SWARM_9679",0,0,0,0
"SWARM_3963",0,0,0,0
"SWARM_3962",0,0,0,0
"SWARM_3967",0,0,0,0
"SWARM_3966",0,0,0,0
"SWARM_3965",0,0,0,0
"SWARM_3964",0,0,0,0
"SWARM_3968",0,0,0,0
"SWARM_8916",0,0,0,0
"SWARM_1525",0,0,0,0
"SWARM_1527",0,61.76,63.41,53.13
"SWARM_1526",0,37.45,37.15,0
"SWARM_1521",0,49.75,48.17,51
"SWARM_1522",30.65,0,0,26.02
"SWARM_1529",0,0,50.65,0
"SWARM_1528",0,0,0,0
"SWARM_59358",0,0,0,0
"SWARM_5819",0,0,0,0
"SWARM_13454",0,0,0,0
"SWARM_7624",0,0,0,0
"SWARM_4635",0,0,0,0
"SWARM_4842",0,0,0,0
"SWARM_4848",0,0,0,0
"SWARM_5037",0,0,0,0
"SWARM_5035",0,0,0,0
"SWARM_5034",0,0,0,0
"SWARM_5033",0,0,0,0
"SWARM_5031",0,0,0,0
"SWARM_5030",0,0,0,0
"SWARM_2564",0,0,0,0
"SWARM_2565",0,0,0,0
"SWARM_2566",0,0,0,0
"SWARM_2567",0,28.68,0,0
"SWARM_2561",0,0,0,0
"SWARM_2562",0,0,0,0
"SWARM_2563",0,0,0,0
"SWARM_2568",0,0,0,0
"SWARM_2569",0,0,0,0
"SWARM_4818",0,0,0,0
"SWARM_4819",0,0,0,0
"SWARM_4816",0,0,0,0
"SWARM_4814",0,0,0,0
"SWARM_4813",0,0,0,0
"SWARM_4810",0,0,0,0
"SWARM_4811",0,0,0,0
"SWARM_723",71.09,67.37,76.52,71.93
"SWARM_727",0,0,0,0
"SWARM_729",0,57.69,0,0
"SWARM_6717",0,0,0,0
"SWARM_6716",0,0,0,0
"SWARM_6715",0,0,0,0
"SWARM_6713",0,0,0,0
"SWARM_9476",0,0,0,0
"SWARM_8980",0,0,0,0
"SWARM_8981",0,0,0,0
"SWARM_12153",0,0,0,0
"SWARM_12156",0,0,0,0
"SWARM_7044",0,0,0,0
"SWARM_7045",0,0,0,0
"SWARM_7047",0,0,0,0
"SWARM_7040",0,0,0,0
"SWARM_7042",0,0,0,0
"SWARM_7048",0,0,0,0
"SWARM_17656",0,0,0,0
"SWARM_8269",0,0,0,0
"SWARM_4772",0,0,0,0
"SWARM_11716",0,0,0,0
"SWARM_11717",0,0,0,0
"SWARM_11712",0,0,0,0
"SWARM_11713",0,0,0,0
"SWARM_18831",0,0,0,0
"SWARM_1059",0,65.45,65.53,76.5
"SWARM_1058",0,0,0,0
"SWARM_4029",0,0,0,0
"SWARM_4027",0,0,0,0
"SWARM_4026",0,0,0,0
"SWARM_4025",0,0,0,0
"SWARM_1056",74.81,57.42,64.62,72.28
"SWARM_1051",0,54.39,50.26,0
"SWARM_1050",61.14,0,0,0
"SWARM_10448",0,0,0,0
"SWARM_10441",0,0,0,0
"SWARM_1011",0,61.42,48.44,0
"SWARM_1012",0,0,0,0
"SWARM_5379",0,0,0,0
"SWARM_1015",89.28,0,0,88.72
"SWARM_5376",0,0,0,0
"SWARM_5377",0,0,0,0
"SWARM_5370",0,0,0,0
"SWARM_5371",0,0,0,0
"SWARM_1014",45.56,53.78,39.94,0
"SWARM_3624",0,0,0,0
"SWARM_3623",0,0,0,0
"SWARM_8462",0,0,0,0
"SWARM_8460",0,0,0,0
"SWARM_8467",0,0,0,0
"SWARM_8469",0,0,0,0
"SWARM_3022",0,0,0,0
"SWARM_3021",0,0,0,0
"SWARM_3026",0,0,0,0
"SWARM_3025",0,0,0,0
"SWARM_3028",0,0,0,0
"SWARM_1665",56.3,0,0,0
"SWARM_26278",0,0,0,0
"SWARM_10102",0,0,0,0
"SWARM_14735",0,0,0,0
"SWARM_14736",0,0,0,0
"SWARM_14731",0,0,0,0
"SWARM_14733",0,0,0,0
"SWARM_1319",0,27.09,28.87,0
"SWARM_4570",0,0,0,0
"SWARM_1313",92.75,0,0,0
"SWARM_1310",0,58.22,59.26,0
"SWARM_1311",35.93,71.94,62.05,33.83
"SWARM_1317",38.53,42.28,43.43,43.19
"SWARM_1314",0,0,0,0
"SWARM_1315",0,0,0,0
"SWARM_13172",0,0,0,0
"SWARM_13170",0,0,0,0
"SWARM_4576",0,0,0,0
"SWARM_23589",0,0,0,0
"SWARM_11157",0,0,0,0
"SWARM_4225",0,0,0,0
"SWARM_4227",0,0,0,0
"SWARM_4226",0,0,0,0
"SWARM_4221",0,0,0,0
"SWARM_4223",0,0,0,0
"SWARM_4222",0,0,0,0
"SWARM_5615",0,0,0,0
"SWARM_4596",0,0,0,0
"SWARM_4595",0,0,0,0
"SWARM_4593",0,0,0,0
"SWARM_4592",0,0,0,0
"SWARM_4591",0,0,0,0
"SWARM_4590",0,0,0,0
"SWARM_4599",0,0,0,0
"SWARM_4598",0,0,0,0
"SWARM_10024",0,0,0,0
"SWARM_888",0,0,0,0
"SWARM_881",35.02,0,34.69,29.25
"SWARM_10284",0,0,0,0
"SWARM_5172",0,0,0,0
"SWARM_5170",0,0,0,0
"SWARM_5171",0,0,0,0
"SWARM_5177",0,0,0,0
"SWARM_5174",0,0,0,0
"SWARM_2335",0,0,0,0
"SWARM_2334",0,0,0,0
"SWARM_2337",0,0,0,0
"SWARM_2336",0,0,0,0
"SWARM_2330",0,0,0,0
"SWARM_2333",0,0,0,0
"SWARM_2332",0,0,0,0
"SWARM_3695",0,0,0,0
"SWARM_2339",0,0,0,0
"SWARM_2338",0,86.34,52.58,40.02
"SWARM_5747",0,0,0,0
"SWARM_8661",0,0,0,0
"SWARM_8664",0,0,0,0
"SWARM_8669",0,0,0,0
"SWARM_7972",0,0,0,0
"SWARM_7975",0,0,0,0
"SWARM_48506",0,0,0,0
"SWARM_573",92.12,0,0,0
"SWARM_575",97.85,0,0,72.32
"SWARM_576",0,39.96,44.09,60.47
"SWARM_579",99.99,0,0,0
"SWARM_6524",0,0,0,0
"SWARM_6526",0,0,0,0
"SWARM_6521",0,0,0,0
"SWARM_6522",0,0,0,0
"SWARM_6523",0,0,0,0
"SWARM_9202",0,0,0,0
"SWARM_9206",0,0,0,0
"SWARM_5954",0,0,0,0
"SWARM_5950",0,0,0,0
"SWARM_7620",0,0,0,0
"SWARM_18645",0,0,0,0
"SWARM_18644",0,0,0,0
"SWARM_18646",0,0,0,0
"SWARM_3272",0,0,0,0
"SWARM_3271",0,0,0,0
"SWARM_3270",0,0,0,0
"SWARM_3277",0,0,0,0
"SWARM_3276",0,0,0,0
"SWARM_38785",0,0,0,0
"SWARM_4403",0,0,0,0
"SWARM_4405",0,0,0,0
"SWARM_4404",0,0,0,0
"SWARM_4406",0,0,0,0
"SWARM_4903",0,0,0,0
"SWARM_15697",0,0,0,0
"SWARM_15698",0,0,0,0
"SWARM_14565",0,0,0,0
"SWARM_13693",0,0,0,0
"SWARM_372",0,0,0,0
"SWARM_373",39.34,43.56,43.33,35.33
"SWARM_370",0,0,0,0
"SWARM_374",0,0,26.7,0
"SWARM_375",0,0,0,0
"SWARM_12635",0,0,0,0
"SWARM_7945",0,0,0,0
"SWARM_7941",0,0,0,0
"SWARM_7940",0,0,0,0
"SWARM_7943",0,0,0,0
"SWARM_876",0,0,0,0
"SWARM_18400",0,0,0,0
"SWARM_4412",0,0,0,0
"SWARM_4413",0,0,0,0
"SWARM_4416",0,0,0,0
"SWARM_4414",0,0,0,0
"SWARM_4415",0,0,0,0
"SWARM_10676",0,0,0,0
"SWARM_10677",0,0,0,0
"SWARM_10670",0,0,0,0
"SWARM_14959",0,0,0,0
"SWARM_6307",0,0,0,0
"SWARM_6302",0,0,0,0
"SWARM_6303",0,0,0,0
"SWARM_6308",0,0,0,0
"SWARM_2815",0,0,0,0
"SWARM_2810",0,0,0,0
"SWARM_2811",0,0,0,0
"SWARM_2812",0,0,0,0
"SWARM_2819",0,0,0,0
"SWARM_5455",0,0,0,0
"SWARM_5450",0,0,0,0
"SWARM_5453",0,0,0,0
"SWARM_5458",0,0,0,0
"SWARM_2108",0,0,0,0
"SWARM_2109",0,0,0,0
"SWARM_2103",0,0,0,0
"SWARM_2100",0,0,0,0
"SWARM_2101",0,0,0,0
"SWARM_2107",0,0,0,0
"SWARM_2104",0,0,0,0
"SWARM_2105",0,0,0,0
"SWARM_7161",0,0,0,0
"SWARM_8368",0,0,0,0
"SWARM_4499",0,0,0,0
"SWARM_8362",0,0,0,0
"SWARM_8365",0,0,0,0
"SWARM_8367",0,0,0,0
"SWARM_3471",0,0,0,0
"SWARM_3473",0,0,0,0
"SWARM_3472",0,0,0,0
"SWARM_3475",0,0,0,0
"SWARM_3474",0,0,0,0
"SWARM_3476",0,0,0,0
"SWARM_9019",0,0,0,0
"SWARM_9012",0,0,0,0
"SWARM_9015",0,0,0,0
"SWARM_9014",0,0,0,0
"SWARM_9017",0,0,0,0
"SWARM_9016",0,0,0,0
"SWARM_2112",0,0,0,0
"SWARM_7331",0,0,0,0
"SWARM_7190",0,0,0,0
"SWARM_7191",0,0,0,0
"SWARM_7338",0,0,0,0
"SWARM_7198",0,0,0,0
"SWARM_4725",0,0,0,0
"SWARM_4720",0,0,0,0
"SWARM_4721",0,0,0,0
"SWARM_4723",0,0,0,0
"SWARM_20668",0,0,0,0
"SWARM_15556",0,0,0,0
"SWARM_15554",0,0,0,0
"SWARM_15555",0,0,0,0
"SWARM_15558",0,0,0,0
"SWARM_15559",0,0,0,0
"SWARM_9973",0,0,0,0
"SWARM_6386",0,0,0,0
"SWARM_2895",0,0,0,0
"SWARM_6979",0,0,0,0
"SWARM_6970",0,0,0,0
"SWARM_6975",0,0,0,0
"SWARM_6974",0,0,0,0
"SWARM_3444",0,0,0,0
"SWARM_11463",0,0,0,0
"SWARM_3441",0,0,0,0
"SWARM_12840",0,0,0,0
"SWARM_12847",0,0,0,0
"SWARM_11798",0,0,0,0
"SWARM_11795",0,0,0,0
"SWARM_11790",0,0,0,0
"SWARM_11791",0,0,0,0
"SWARM_11792",0,0,0,0
"SWARM_11793",0,0,0,0
"SWARM_4603",0,0,0,0
"SWARM_4602",0,0,0,0
"SWARM_4607",0,0,0,0
"SWARM_4609",0,0,0,0
"SWARM_11025",0,0,0,0
"SWARM_8971",0,0,0,0
"SWARM_8970",0,0,0,0
"SWARM_8978",0,0,0,0
"SWARM_6115",0,0,0,0
"SWARM_4175",0,0,0,0
"SWARM_6117",0,0,0,0
"SWARM_6113",0,0,0,0
"SWARM_6118",0,0,0,0
"SWARM_2607",0,0,0,0
"SWARM_2606",0,0,0,0
"SWARM_2601",0,0,0,0
"SWARM_2600",0,0,0,0
"SWARM_2603",0,0,0,0
"SWARM_2608",0,0,0,0
"SWARM_9396",0,0,0,0
"SWARM_9395",0,0,0,0
"SWARM_9739",0,0,0,0
"SWARM_9730",0,0,0,0
"SWARM_9731",0,0,0,0
"SWARM_29238",0,0,0,0
"SWARM_1392",0,0,0,0
"SWARM_1393",0,0,0,0
"SWARM_1390",58.73,63.65,65.01,65.05
"SWARM_1391",0,0,0,0
"SWARM_1398",0,0,0,0
"SWARM_1399",0,0,0,0
"SWARM_3382",0,0,0,0
"SWARM_9027",0,0,0,0
"SWARM_36178",0,0,0,0
"SWARM_896",0,0,0,0
"SWARM_895",0,62.11,49.64,40.23
"SWARM_29572",0,0,0,0
"SWARM_16367",0,0,0,0
"SWARM_2449",0,0,0,0
"SWARM_2448",0,0,0,0
"SWARM_2443",0,0,0,0
"SWARM_2440",0,0,0,0
"SWARM_2447",0,0,0,0
"SWARM_2446",0,0,0,0
"SWARM_2445",0,0,0,0
"SWARM_2444",0,0,0,0
"SWARM_642",0,0,0,0
"SWARM_646",0,0,0,0
"SWARM_648",0,0,0,0
"SWARM_11983",0,0,0,0
"SWARM_11985",0,0,0,0
"SWARM_11984",0,0,0,0
"SWARM_9531",0,0,0,0
"SWARM_13721",0,0,0,0
"SWARM_13727",0,0,0,0
"SWARM_13726",0,0,0,0
"SWARM_9287",0,0,0,0
"SWARM_7259",0,0,0,0
"SWARM_7258",0,0,0,0
"SWARM_7250",0,0,0,0
"SWARM_11618",0,0,0,0
"SWARM_7873",0,0,0,0
"SWARM_7877",0,0,0,0
"SWARM_18977",0,0,0,0
"SWARM_18970",0,0,0,0
"SWARM_1150",0,34.07,36.23,46.49
"SWARM_1152",0,53.88,49.77,0
"SWARM_1154",88.68,0,0,0
"SWARM_1156",41.7,84.95,50.64,41.32
"SWARM_1157",82.22,0,0,0
"SWARM_1158",73.64,0,0,0
"SWARM_1159",0,0,0,0
"SWARM_10569",0,0,0,0
"SWARM_10561",0,0,0,0
"SWARM_10562",0,0,0,0
"SWARM_19375",0,0,0,0
"SWARM_1846",0,0,0,0
"SWARM_1844",0,0,0,0
"SWARM_1845",0,0,0,0
"SWARM_1843",0,0,0,0
"SWARM_1840",0,0,0,0
"SWARM_1848",0,0,0,0
"SWARM_4260",0,0,0,0
"SWARM_15857",0,0,0,0
"SWARM_3143",0,0,0,0
"SWARM_3142",0,0,0,0
"SWARM_3145",0,0,0,0
"SWARM_3144",0,0,0,0
"SWARM_3146",0,0,0,0
"SWARM_3149",0,0,0,0
"SWARM_3148",0,0,0,0
"SWARM_6850",0,0,0,0
"SWARM_22053",0,0,0,0
"SWARM_6858",0,0,0,0
"SWARM_6859",0,0,0,0
"SWARM_14078",0,0,0,0
"SWARM_14076",0,0,0,0
"SWARM_1459",69.74,0,0,75.17
"SWARM_1458",45.21,42.66,45.07,43.91
"SWARM_1451",54.34,0,0,0
"SWARM_1450",0,60.12,60.47,54.73
"SWARM_1453",0,0,0,0
"SWARM_1455",0,0,0,0
"SWARM_1454",0,0,0,0
"SWARM_1457",95.7,0,0,58.93
"SWARM_1456",0,0,0,0
"SWARM_3315",0,0,0,0
"SWARM_3316",0,0,0,0
"SWARM_25023",0,0,0,0
"SWARM_16081",0,0,0,0
"SWARM_9562",0,0,0,0
"SWARM_9564",0,0,0,0
"SWARM_11362",0,0,0,0
"SWARM_11367",0,0,0,0
"SWARM_11366",0,0,0,0
"SWARM_10010",0,0,0,0
"SWARM_10011",0,0,0,0
"SWARM_10014",0,0,0,0
"SWARM_10015",0,0,0,0
"SWARM_15065",0,0,0,0
"SWARM_10019",0,0,0,0
"SWARM_5722",0,0,0,0
"SWARM_5721",0,0,0,0
"SWARM_5720",0,0,0,0
"SWARM_7479",0,0,0,0
"SWARM_7478",0,0,0,0
"SWARM_7475",0,0,0,0
"SWARM_7473",0,0,0,0
"SWARM_8058",0,0,0,0
"SWARM_8056",0,0,0,0
"SWARM_8057",0,0,0,0
"SWARM_8054",0,0,0,0
"SWARM_8053",0,0,0,0
"SWARM_8050",0,0,0,0
