"","ienv.cp","zenv.cp","freq","maxgrp","IndVal","obsiv.prob","zscore","5%","10%","50%","90%","95%","purity","reliability","z.median","filter"
"Discocephalus family incertae sedis",18.45,22.905,28,2,28.91,0.07,1.87,19.8275,22.5295,23.565,27.35,27.381,0.93,0.76,2.98431951875739,0
"Aspidisca family incertae sedis",26.645,24.045,26,2,27.5,0.01,3.21,23.425,23.94,24.235,26.2155,26.64725,0.68,0.94,3.44279763092883,0
"Diophrys family incertae sedis",18.45,24.135,70,2,63.07,0.01,6.95,23.4,23.54,23.88,24.4415,24.855,1,1,7.7566508704376,2
"Protogastrostyla family incertae sedis",27.35,26.745,37,2,80.17,0.01,7.84,25.65475,25.995,26.95,27.755,27.845,1,1,9.27503498794608,2
"Anigsteinia family incertae sedis",14,26.5,12,1,12.67,0.27,0.72,22.085,22.525,24.045,25.8365,25.8525,0.64,0.44,2.09946525956405,0
"Cyclidium family incertae sedis",25,25,22,2,34.37,0.01,6.63,24.46925,24.47,25,25.6055,26.12925,0.99,0.95,5.8468031706302,2
"Sathrophilus family incertae sedis",23.8,23.8,19,2,25.89,0.01,3.24,23.38825,23.505,23.8225,24.472,24.75775,0.96,0.93,3.89223891034243,0
"Cinetochilum family incertae sedis",7.15,24.045,20,2,20.76,0.08,1.77,23.397,23.695,24.395,26.0475,28.88225,0.6,0.66,2.42184594919724,0
"Cryptocaryon family incertae sedis",27.35,27.44,41,2,82.87,0.01,7.05,26.5715,26.745,27.35,27.845,27.944,0.99,0.99,7.56381482953264,2
"Aristerostoma family incertae sedis",28.415,27.35,16,2,44.83,0.01,6.47,3.51375,23.09,27.4,28.415,29.38,0.91,0.93,6.15161363275727,0
"Zosterodasys family incertae sedis",27.2,27.35,18,1,20,0.08,0.9,9.135,9.135,24,26.02,26.56025,0.59,0.6,2.51280558423486,0
"Chromera family incertae sedis",14,14,93,2,87.13,0.01,7.35,14,15.45,20.63,23.1515,23.3,1,1,7.72729030282252,2
"Amoebophrya family incertae sedis",23.4,23.46,59,2,40.42,0.09,1.69,23,23.0315,24.5825,27.94,28.943,0.65,0.74,2.74304378980383,0
"Duboscquella family incertae sedis",26.065,26.22,19,1,22.89,0.07,1.98,23,23.318,25.4,26.188,26.226,0.92,0.66,2.75808642797113,0
"Massisteria family incertae sedis",28.92,27.44,50,2,68.23,0.01,4.27,23.7715,23.898,25.785,28.92,29.38725,0.97,0.99,5.28381862221745,2
"Maullinia family incertae sedis",27.35,26.95,60,2,83.24,0.01,7.78,24.94225,25,26.69,27.35,27.4,1,1,7.91379731061795,2
