"","ienv.cp","zenv.cp","freq","maxgrp","IndVal","obsiv.prob","zscore","5%","10%","50%","90%","95%","purity","reliability","z.median","filter"
"Breviatea",7.005,7.03,95,2,63.84,0.11,1.3,3.515,7.005,22.105,26.1195,26.895,0.47,0.75,2.75255806473218,0
"Harpacticoida",7.15,25.7,100,1,76.69,0.02,2.45,9.03575,11,25,25.955,26,0.94,0.95,2.91698450095248,0
"Eucarida",7.005,7.005,20,1,39.96,0.03,5.94,7.005,7.005,21.1675,25.752,28.29,0.68,0.76,4.17368330540429,0
"Peracarida",28.92,28.92,19,2,79.39,0.01,10.64,26.32375,26.845,27.48,29.67,29.89,1,0.99,11.5537649054579,2
"Podocopida",7.005,20.63,85,2,86.19,0.01,3.71,7.02875,18.495,21.26,23.3685,23.8,0.91,0.83,3.51972712743458,0
"Triplonchida",24.945,24.555,55,2,60.44,0.01,6.36,23.3495,23.468,24.89,25,25,1,1,7.16675411695733,2
"Enoplida",18.45,20.63,98,2,96,0.01,9.13,13.98175,15.45,21.26,22.53,22.53225,1,1,9.85439149528114,2
"Desmodorida",7.005,18.45,98,2,87.89,0.01,6.11,7.15,8.9485,18.815,27.44,27.807,0.64,1,6.83325966811321,0
"Araeolaimida",7.005,21.705,98,2,82.18,0.01,7.87,7.03,7.138,18.45,21.8245,23.07075,1,1,8.22449788145244,2
"Monhysterida",7.005,23.4,99,1,57.57,0.1,1.57,3.49,6.98,21.705,25.3385,27.2075,0.71,0.75,3.33392048141072,0
"Chromadorida",9.135,9.135,99,1,76.48,0.01,3.28,9.015,9.015,12.2925,22.9595,23,0.94,0.95,4.17029146577886,0
"Desmoscolecida",7.005,25.785,93,2,80.83,0.01,6.94,22.14675,22.575,25.8,26.065,26.37,1,1,6.27075103070397,2
"Enterogona",27.845,27.845,41,2,57.38,0.02,3.67,23.34975,23.459,27.35,28.3025,29.38725,0.8,0.89,3.92623627144412,0
"Stolidobranchia",26,26,44,2,51.56,0.04,1.8,23.57775,24.4095,26.015,28.37,28.415,0.89,0.76,2.72883871802763,0
"Salpida",26.37,26.37,36,1,42.86,0.02,3.05,6.8055,23.2615,25.885,26.5015,26.701,0.98,0.96,3.96614527239184,1
"Catenulidae order incertae sedis",28.92,26.5,37,2,85.69,0.01,11.07,26,26.0285,26.34,26.9005,27.2905,1,1,10.4679264354758,2
"Proseriata",7.15,25,69,2,65.31,0.04,1.76,7.15,13.8015,24.8275,26.455,27.2,0.84,0.6,2.27861436330592,0
"Rhabdocoela",27.845,26.745,90,2,78.24,0.01,2.73,0,3.49,23.1,26.6045,26.75525,0.84,0.68,3.09416933238333,0
"Haplopharyngida",26,26,13,1,16.25,0.14,1.38,15.2275,23.3385,24.555,26,26.015,0.66,0.5,2.04578190493819,0
"Heterobranchia",27.35,28.29,68,1,72,0.01,2.44,19.9475,22.15,27.25,27.808,27.887,0.66,0.92,3.11505001296366,0
"Caenogastropoda",23.695,23.695,39,2,49.87,0.01,2.76,23.39875,23.505,23.67,24.126,25.605,0.98,0.94,2.91521730961087,0
"Veneroida",27.44,26.645,76,1,73.12,0.05,1.79,3.49,3.515,7.1375,27.2,27.205,0.86,0.48,-0.323155991150735,0
"Lucinoida",24.455,24.455,59,1,65.92,0.01,2.28,23,23.565,24.5125,27.35,27.3905,0.76,0.54,2.0736416149754,0
"Nuculanoida",27.44,27.35,12,2,59.82,0.01,14.88,26.21825,26.4625,27.42,28.415,28.87725,1,0.99,13.3287065119993,2
"Pectinoida",9.135,7.15,14,1,38.32,0.01,6.19,7.27,9.135,14,23,24.49875,0.93,0.96,6.30161949412998,0
"Mytiloida",27.2,26.015,20,2,23.04,0.1,1.33,0,3.5125,25.1325,27.2,27.442,0.52,0.82,3.69634995536592,0
"Veneroida (Heteroconchia)",9.135,14,17,1,22.54,0.07,1.48,7.15,9.015,20,25.691,26.03775,0.88,0.71,2.81384437536931,0
"Dentaliida",25.655,25.465,14,2,25.59,0.01,4.23,25.09975,25.265,25.785,26.545,26.645,0.99,0.94,4.99724698895087,0
"Gadilida",27.35,27.44,14,2,70.81,0.01,10.28,26.486,26.7405,27.37,27.889,28.415,0.97,0.97,13.3357714697695,2
"Nuculoida",23.565,23.505,28,2,35.16,0.03,2.98,23.425,23.468,23.565,25.8535,26,0.94,0.88,3.53694316840974,0
"Ploimida",27.2,27.2,45,1,47.24,0.01,2.62,7.144,20.63,24.3675,27.3,27.35,0.45,0.92,3.42939298532457,0
"Spionida",27.35,26.645,96,2,82.62,0.01,3.62,23.99025,25,26.015,27.205,27.3,0.97,0.93,3.46570941383606,0
"Terebellida",7.005,7.005,91,2,92.33,0.01,2.72,3.515,6.98,22.3075,26.0515,26.255,0.83,0.75,3.02945277004035,0
"Protodrilus order incertae sedis",9.135,9.135,11,1,19.47,0.13,1.59,9.135,9.135,23.2,25.231,25.9025,0.75,0.54,2.57990018075773,0
"Capitellida",9.135,18.45,66,1,93.53,0.02,3.9,9.135,10.8135,15.45,23.3895,27.402,0.9,1,4.0846493471031,0
"Phyllodocida",27.35,26,97,1,78.93,0.01,3.38,3.515,7.0275,25.85,26,26.00075,0.7,0.89,3.77504454752668,0
"Sabellida",7.005,7.005,95,2,95.92,0.01,1.59,7.005,7.005,24.2275,26,26,0.49,0.67,2.31253118584194,0
"Eunicida",28.92,19.95,81,2,80.94,0.01,2.98,14.25175,16.9575,24.61,26.278,27.48,0.86,0.99,3.31618694839348,0
"Palpata Incertae Sedis",27.35,27.35,22,2,49.79,0.01,5.22,23.38925,23.4,27.25,27.755,27.86325,0.99,0.96,5.53032821736108,2
"Flabelligerida",19.95,23,17,2,18.68,0.16,1.07,23,23,23.505,25.015,26.00075,0.46,0.18,-1.63011650383162,0
"Golfingiida",27.35,28.29,21,2,83.88,0.01,19,26,26.0285,27.35,28.29,28.41725,1,1,15.3053877898183,2
"Haplotaxida",7.15,26.95,16,1,16.8,0.28,0.55,9.135,14,23.8,25.95,26,0.44,0.45,1.88462009576278,0
"Actiniaria (Anthozoa)",7.005,23.425,72,1,61.97,0.19,1.14,23.395,23.4225,24.6,28.92,29.38,0.52,0.51,1.81761265300572,0
"Ceriantharia",26.645,23.805,56,1,56.83,0.01,3.05,23.325,23.3445,24.2575,26.6,26.69,0.95,0.94,3.41279382683921,0
"Anthoathecata",28.92,23.345,95,2,74.78,0.05,2.04,19.95,23.217,23.565,27.845,28.218,0.95,0.87,2.70345620529303,0
"Siphonophorae",7.15,19.95,87,2,85.64,0.01,6.67,7.27,11,18.45,21.03,22.955,1,1,6.86296254081679,2
"Leptothecata",27.44,27.35,80,2,88.22,0.02,2.77,7.03,14.665,24.7775,27.39,27.3905,0.95,0.91,3.27276470896107,0
"Trachymedusae",9.135,25.85,40,1,48.07,0.01,3.01,9.135,9.135,25.275,25.85,25.95,0.98,0.91,3.69615295186518,0
"Semaeostomeae",18.45,23.035,46,2,46.29,0.01,3.32,21.705,23,23.165,24.945,25.10025,0.95,0.99,3.52531815578013,2
"Harrimaniidae order incertae sedis",14,14,53,2,58.24,0.02,2.05,17,17,22.14,24.41,24.91175,0.81,0.52,2.31386769492915,0
"Cheilostomatida",27.845,28.415,14,2,82.66,0.01,14.02,26.745,26.95,27.48,28.37,29.02225,1,1,15.7991810737028,2
"Cydippida",26.95,26.37,52,1,54.84,0.02,2.66,7.03,7.03,26.065,27.05,27.2075,0.89,0.79,3.09464554564866,0
"Nemertodermatidae order incertae sedis",25.155,25,36,2,44.68,0.01,4.92,23.99275,24.455,25.1,26.015,26.69275,1,0.98,5.42243580717503,2
"Cyclorhagida",27.35,25,20,2,34.97,0.01,5.64,24.7545,24.89,25.2,26,27.35,0.99,0.97,6.38929545061375,2
"Monostilifera",26.22,25.85,76,2,83.13,0.01,4.16,21.43125,22.4875,25.025,26,26.05,1,1,4.64845041513266,2
"Macrodasyida",27.35,26.745,69,1,71.24,0.01,2.87,23.895,24.91,26.2675,27.205,27.35,0.93,0.96,3.32391700511758,0
"Chaetonotida",28.29,26.065,81,1,79.29,0.01,3.85,15.3775,23.0485,26.135,26.805,27.105,0.96,0.93,4.05907770872666,0
"Aphragmophora",25,24.855,25,2,28.52,0.01,3.36,23.085,23.325,24.91,25.184,26.03125,0.95,0.88,4.04385606062369,0
"Bursovaginoidea",24.945,25,13,1,18.63,0.02,2.88,23.39975,23.46,24.48,25,25,0.97,0.89,4.23566486253141,0
"Rhopaluridae order incertae sedis",24.045,24.045,13,2,17.18,0.06,1.85,11.87725,21.6795,24.285,26.015,26.0585,0.8,0.69,2.73538765114746,0
"Microascales",23,23,39,1,50.58,0.01,3.87,22.95225,23,23.695,25,25.9525,1,0.98,4.75122627033994,1
"Hypocreales",27.44,23.94,63,1,55.25,0.01,3.78,23,23.318,23.805,26.015,26.19275,0.99,1,5.02767150455932,1
"Sordariales",19.95,23.565,25,2,26.74,0.06,2.04,23.3,23.375,23.67,25.05,26.3715,0.6,0.74,2.70156203515616,0
"Xylariales",26.645,26.645,21,1,24.42,0.09,1.36,20.6275,22.955,23.94,26.645,26.69,0.68,0.65,2.50886433382881,0
"Pleosporales",7.15,19.95,61,2,62.01,0.01,2.92,7.15,15.5,22.15,26.1085,27.352,0.77,0.97,3.28769674182042,0
"Eurotiales",27.35,27.35,82,1,91.11,0.01,7.19,26.01425,26.745,27.35,27.5525,27.847,1,1,7.94421299349929,1
"Chaetothyriales",7.005,7.03,11,1,46.43,0.01,6.81,0,3.49,7.03,25,25,1,0.99,7.81359409950909,1
"Spizellomycetales",9.135,21.705,59,2,55.47,0.02,2.67,7.15,9.123,22.9525,25,26.0625,0.98,0.99,4.35272718175693,2
"Rhizophydiales",7.005,22.525,85,2,78.98,0.01,5.42,7.005,7.138,22.0825,24.91,25,1,1,6.53878722659048,2
"Chytridiales",27.845,24.555,100,1,70.1,0.01,5.27,23.421,24,24.8725,25,25.2345,0.96,1,6.01483149611541,1
"Lobulomycetales",27.35,27.35,77,1,85.56,0.01,5.36,23,23.5365,27.35,27.805,27.86325,0.8,1,6.02462007261699,0
"Rhizophlyctidales",27.35,27.2,71,1,72.3,0.01,4.75,23.425,23.459,27.295,27.805,27.847,0.78,1,5.77290935613015,0
"Monoblepharidales",27.35,27.35,21,1,23.33,0.06,1.35,20.5235,21.705,23.9,25.101,25.855,0.3,0.56,2.55580294805782,0
"Zoopagales",28.92,27.35,14,2,87.8,0.01,13.75,26.3625,26.5,27.27,27.845,28.3975,1,1,15.9004692095332,2
"Basidiobolaceae order incertae sedis",22.955,22.955,27,2,32.14,0.06,2.11,21.42875,22.15,23.05,29.692,30.025,0.9,0.74,2.94056334781266,0
"Salpingoecidae order incertae sedis",22.525,22.525,13,1,36.19,0.01,6.67,7.264,22.0425,23,24.7125,24.85775,1,1,6.55790419611771,1
"Stephanoecidae order incertae sedis",22.525,23,48,1,59.49,0.01,5.43,22.08,22.525,23.035,25.735,26.00925,1,1,6.1554392943206,1
"Acanthoecidae order incertae sedis",28.92,27.35,27,2,81.92,0.01,10.23,26,26.394,26.95,27.535,27.84925,1,1,10.3433626841463,2
"Marine Group",9.135,9.135,44,1,45.89,0.04,2.03,7.0275,7.15,23.805,26.352,26.54775,0.57,0.84,3.17325141367787,0
"Oxymonadida",9.135,9.135,12,1,85.79,0.01,14.55,7.03,7.258,14,20.63,21.46275,1,1,16.5600383137478,1
"Eugregarinorida",19.95,23.265,70,2,57.17,0.02,2.94,19.575,19.945,23.4175,27.39,27.42625,0.94,0.96,3.88486083015567,0
"Dinophyceae incertae sedis",27.35,26.95,46,1,48.75,0.01,2.74,23.28275,23.453,26.5725,27.35,27.404,0.87,0.91,3.08700086016827,0
"Dinophysiales",26.645,26.37,69,1,70.74,0.01,5.36,23.838,26.25,26.53,26.8,26.9525,0.94,1,5.56768729953767,0
"D244",27.44,26.37,85,1,74.77,0.01,3.44,23.425,25,26.26,27.44,27.805,0.94,0.99,4.06866154981328,0
"Hypotrichia",7.005,7.005,95,2,80.1,0.01,4.68,3.515,3.515,7.03,26.7655,27.2525,0.99,0.91,4.86451208947067,0
"Oligotrichia",27.845,27.35,100,1,79.07,0.01,8.85,26.59725,26.94,27.35,27.845,27.944,0.97,1,10.0278803068571,1
"Choreotrichia",24.945,24.945,100,1,77.53,0.01,5.42,23.997,24.688,25,25.8365,25.9,1,1,5.81711899538654,1
"Scuticociliatia",28.415,27.35,100,1,73.76,0.01,4.61,7.005,7.03,26.545,27.48,27.805,0.72,1,5.52374764389049,0
"Apostomatia",27.35,24,42,2,47.04,0.01,5.87,23.8765,23.94,25,27.35,27.49375,0.98,0.99,6.5737071608456,2
"Peritrichia",7.005,23.94,52,2,48.8,0.01,4.3,22.8475,23.3415,23.94,25,27.845,0.98,0.94,4.70324129572478,0
"Syndiniales Group II",27.44,26.065,100,2,63.03,0.01,5.13,25.9975,26,26.37,27.354,27.402,0.97,0.99,5.60891550370335,2
"Syndiniales Group I",7.03,26.645,100,1,61.41,0.01,3.73,7.03,7.138,25.05,27.849,28.3745,0.53,1,4.52027283079078,0
"Syndiniales Group III",7.15,19.95,16,1,34.22,0.03,3.39,0,0,20.29,27.35,27.49825,0.76,0.85,4.74083956264295,0
"Spongomonadida",27.35,27.35,65,1,72.22,0.01,4.73,14,19.95,27.35,27.5075,27.849,0.74,1,4.88680579745562,0
"Marimonadida",27.845,25.265,100,1,74.03,0.01,5.05,19.8615,21.192,25.025,27.444,27.93925,0.81,1,5.65845237778467,0
"p15D09",9.135,9.135,100,2,78.67,0.01,4.59,7.15,8.8405,26.22,27.21,27.3905,1,1,5.48941724490495,2
"Novel Clade 3",28.92,26.95,96,2,73.4,0.01,3.01,3.49,3.5125,26.7175,27.4355,27.849,0.74,0.95,3.5846518109659,0
"Thaumatomonadida",7.03,25,100,1,72.19,0.01,7.26,10.90675,23.8045,24.91,25,25,0.91,1,7.19844913959441,0
"Thecofilosea incertae sedis",28.92,26,26,2,39.78,0.01,5.2,25,25.05,26.2175,28.92,29.681,0.98,0.99,6.8049752349653,2
"DSGM-50",7.15,23.165,79,2,61.4,0.02,2.13,7.15,20.211,23.4,25.484,26.48375,0.7,0.87,2.99131647343871,0
"BOLA322",27.845,27.35,99,1,98.66,0.01,6.25,23.8,24,27.32,27.805,27.8355,1,1,7.21044323958234,1
"NIF-3A7",28.29,27.845,85,1,85.62,0.01,6.13,18.2275,22.9525,27.84,28.29,28.37,0.81,0.99,6.0484452001995,0
"Vampyrellidae order incertae sedis",7.03,22.905,98,2,78.1,0.01,7.89,11.985,18.495,22.525,23.395,24.49,1,1,8.8842588119849,2
"Glissomonadida",7.005,7.005,92,2,76.63,0.01,3.63,3.515,3.515,7.0175,27.255,27.393,0.66,0.9,3.65226563687972,0
"Spumellaria",28.415,23.035,55,2,49.24,0.02,2.98,23,23,25.6325,27.35,27.8735,0.92,0.97,3.73053122229816,0
"Chaunocanthida",27.35,27.35,51,2,86.11,0.01,6.66,26.49475,26.645,27.35,27.853,28.29,0.99,1,7.32231090067858,2
"Acantharea Group VI",28.92,26.95,20,2,70.08,0.01,10,26.2105,26.7945,27.35,28.415,28.415,1,1,12.507957910497,2
"Acantharea Group I",27.35,27.35,19,2,98.21,0.01,14.69,26.39375,26.545,27.2,27.808,27.84925,1,1,15.7907725908419,2
"Acantharea Group II",27.845,27.845,18,2,77.74,0.01,10.99,26.18075,26.6405,27.44,28.29,28.41575,0.99,1,11.1680972501534,2
"HE001005.112",27.35,25.785,79,2,75.65,0.01,7.77,23.80475,24.591,25.7525,26.015,26.229,1,1,8.19249144357771,2
"D2P04F01",7.005,20.63,100,2,76.7,0.01,9.05,7.005,7.0275,21.705,23.38,24.022,0.98,1,9.53820870902195,2
"Amphitremida",26.95,25,46,2,49.34,0.01,6.18,22.91,22.955,25.05,26.393,27.2,1,1,6.47366089935552,2
"PW19",7.005,21.705,100,2,81.26,0.01,6.04,7.15,14.202,21.455,26,26.3765,1,1,6.51791991809657,2
"TAGIRI-17",7.005,24,99,2,71.8,0.01,7.89,7.005,23.469,24,24.455,24.945,1,1,7.68764241536473,2
"TAGIRI-15",28.29,27.44,100,1,87.27,0.01,9.76,22.0865,27.0445,27.39,27.889,28.29225,0.94,1,10.6279014758221,0
"D52",21.705,19.95,97,2,74.76,0.01,6,7.15,16.913,21.455,23.377,26.37,0.94,1,5.84610867263336,0
"AI5F15RM1E10",7.15,22.955,95,2,83,0.01,9.42,7.03,7.15,22.9,23,23,1,1,9.3272818798286,2
"Thraustochytriaceae order incertae sedis",7.03,22.955,85,2,64.93,0.02,3.19,7.15,9.135,22.3375,26,27.2045,0.85,0.95,4.00171224636277,0
"Bicosoecida",9.135,7.15,60,1,73.7,0.01,4.55,3.49,3.49,20.8275,27.853,28.21,0.71,0.99,4.92693296584218,0
"Hyphochytriales",28.415,27.44,99,1,84.01,0.01,7.73,15.035,26.235,27.35,27.958,28.29625,0.93,1,7.76394353229553,0
"Fragilariales",28.92,26.015,39,2,41.87,0.01,4.45,23.03325,23.932,26.37,29.525,29.525,0.93,0.96,5.19228238644276,0
"LG21-05",27.35,26.5,100,2,70.23,0.01,2.96,3.3155,6.6335,26.04,26.95,27.35,0.78,0.96,3.43137356549462,0
"I76",26.645,26.645,70,1,79.31,0.01,6.32,23.3475,23.4225,25.4075,26.6495,26.745,1,1,7.13193870540666,1
"E222",7.005,22.955,100,1,67.21,0.02,3.39,3.49,7.0275,22.7375,25,26.24125,0.95,0.93,3.89567160037544,0
"Chattonellales",28.92,27.845,97,1,83.37,0.01,6.62,7.02875,11.5285,27.25,27.808,28.214,0.78,1,7.45569916582032,0
"Flabellinia",27.35,25.465,88,2,79.49,0.01,4.31,23.94,24.855,25.7,26.95,27.2,0.99,0.99,4.82261452683138,2
"Euamoebida",7.005,9.135,84,2,79.38,0.01,4.21,7.03,7.1475,9.135,23.9085,25,1,1,4.58378911306112,2
"Leptomyxida",28.92,28.92,39,2,43.25,0.04,1.98,7.144,8.8285,25.4825,28.376,28.92,0.53,0.57,2.61429632017855,0
"Heterophryidae order incertae sedis",27.845,28.29,36,2,68.23,0.01,6.31,11.88575,23.9365,27.845,28.21,28.29,0.91,0.96,6.20573484286399,0
"Rigifilida",24.945,24.555,37,2,36.5,0.01,4.99,23.457,23.6845,24.945,26,26.2565,1,0.95,5.33925931006526,2
"NAMAKO-2",18.45,18.45,25,1,76.81,0.01,9.78,10.90675,13.332,18.45,22.9,23,1,1,9.52327070120186,1
"Kalyptorhynchia",28.92,28.92,91,1,88.16,0.05,1.69,7.005,7.005,19.9,28.92,29.02225,0.66,0.45,-1.50123460877754,0
"Neodalyellida",7.005,23.805,83,2,80.22,0.01,2.97,7.005,18.8115,23.8,24.4785,24.6055,0.86,0.84,3.25728279128067,0
"Dalyellioida",23.565,23.565,26,1,29.49,0.05,1.63,16.9225,19.95,23.565,25.4885,26.20575,0.56,0.58,2.10017196220358,0
"Opheliidae",7.15,23.565,75,2,68.65,0.01,5.74,23.29825,23.3695,23.695,25,27.4,0.91,1,6.27703973323349,0
"Orbiniidae",23.425,23.425,25,2,35.8,0.01,3.12,23.395,23.4,23.8,25.213,25.4765,0.84,0.74,3.75826014121528,0
"Paraonidae",27.845,22.905,85,2,88.91,0.01,4.48,21.075,21.705,23,26.745,27.105,1,1,4.83303638168345,2
"Harrimaniidae",28.29,28.29,43,2,98.54,0.01,9.62,23.54,24.1755,28.25,28.3385,28.47675,0.99,0.97,7.60769228141702,2
"Nemertodermatidae",28.92,25,19,2,37.67,0.01,7.05,25,25,25.15,27.354,28.29,1,1,8.7214596545416,2
"Dactylopodolidae",9.135,9.135,11,1,21.88,0.07,2.06,9.135,9.135,22.9075,25.151,26.00075,0.71,0.59,2.64882541881687,0
"Basidiobolaceae",27.2,26.95,79,1,82.91,0.01,6.4,26,26.015,26.645,27.305,27.3905,0.97,1,7.00939698749315,1
"Stephanoecidae",27.845,27.845,46,1,50,0.04,2.41,7.03,7.15,25.875,27.849,28.21,0.6,0.85,3.04503680447216,0
"Acanthoecidae",27.35,27.35,70,2,79.89,0.01,4.61,21.39225,23.6065,27.35,27.805,27.849,0.91,0.97,4.56715360232577,0
"Paramicrosporidium family incertae sedis",27.35,27.44,79,1,86.81,0.01,7.08,19.45675,26.3645,27.35,27.76,27.845,0.93,1,7.32392593982055,0
"Rhinosporideacae",27.845,28.29,92,1,83.07,0.02,2.21,0,3.515,24.5375,27.845,27.849,0.93,0.5,1.9606298326677,0
"Lankesteria family incertae sedis",27.845,25.95,82,1,75.08,0.01,3.53,23.8,24,26.0075,27.11,27.845,0.99,1,4.29685263374754,1
"Selenidium family incertae sedis",26.5,24.49,17,2,17.16,0.09,1.79,3.49,3.515,24.49,26.0015,26.545,0.62,0.74,2.78556963758013,0
"Margolisiella family incertae sedis",28.29,28.29,32,2,68.21,0.01,6.18,23.787,23.8045,27.375,28.37,28.59225,0.82,0.98,6.13844058772289,0
"Suessiaceae",27.44,27.44,100,1,90.29,0.01,9.89,26.59725,27.04,27.39,28.21,28.29,1,1,9.92102128057248,1
"Madanidinium family incertae sedis",28.92,25.7,39,2,37.79,0.01,3.38,7.15,19.355,25.21,27.354,28.92,0.88,0.85,4.20300616149361,0
"Sinophysis family incertae sedis",27.845,27.35,97,1,89.24,0.01,7.31,24.80175,26.357,27.46,28.21,28.294,0.97,1,7.35919873486785,1
"Euplotes family incertae sedis",24.045,24.045,21,2,25.89,0.01,4.7,23.295,23.805,24.0675,25.005,25.74825,0.94,0.96,4.51699061173211,0
"Discocephalus family incertae sedis",18.45,23,28,2,31.03,0.02,3.28,18.3,22.872,23.735,27.1,27.352,0.86,0.7,2.92645552825306,0
"Aspidisca family incertae sedis",26.645,24.135,26,2,28.24,0.02,2.96,23.99975,24.045,24.4625,26.22,26.6905,0.66,0.94,3.84079367583288,0
"Diophrys family incertae sedis",18.45,23.695,70,2,65.97,0.01,7.6,22.50525,23.234,23.805,24.145,24.455,1,1,7.31086845660516,2
"Protogastrostyla family incertae sedis",27.35,27.44,37,2,94.18,0.01,8.76,25.65475,26,26.645,27.48,27.84925,1,1,9.26774764528466,2
"Anigsteinia family incertae sedis",14,25,12,1,12.57,0.4,0.43,22.50525,22.525,24,25.773,26,0.65,0.47,1.95969496363298,0
"Cyclidium family incertae sedis",25,25,22,2,30.26,0.01,5.29,24.47,24.49,25,25.1145,25.79575,0.99,0.98,5.97322563017506,2
"Sathrophilus family incertae sedis",23.8,23.8,19,2,25.89,0.01,3.51,23.1585,23.4485,23.7475,24.472,25,0.96,0.94,4.05854439892925,0
"Cinetochilum family incertae sedis",7.15,24.045,20,2,20.76,0.16,1.26,23.69375,23.809,24.49,28.948,29.525,0.64,0.7,2.51571890128144,0
"Cryptocaryon family incertae sedis",27.35,28.29,41,2,83.02,0.01,7.89,21.54225,26.6945,27.35,27.845,27.849,0.94,0.98,7.46073042243852,0
"Aristerostoma family incertae sedis",28.415,28.415,16,2,60.57,0.01,9.12,7.02875,23,28.25,29.38,29.54325,0.92,0.89,7.6477785508958,0
"Zosterodasys family incertae sedis",27.2,26.645,18,1,17.47,0.19,0.8,9.135,9.135,24.1125,26.015,26.5,0.63,0.59,2.56592631077679,0
"Chromera family incertae sedis",14,20.63,93,2,85.35,0.01,8.36,12.129,14.2385,20.63,23.1,23.20325,1,1,7.53419520575084,2
"Amoebophrya family incertae sedis",23,23.4,59,2,41.63,0.09,1.62,23.03325,23.0485,23.94,27.1,27.381,0.62,0.81,2.90167800018124,0
"Duboscquella family incertae sedis",26.065,26.22,19,1,22.89,0.04,2.21,23.375,23.81,25.405,26.2155,26.5,0.95,0.72,2.97803228598406,0
"Massisteria family incertae sedis",28.92,27.44,50,2,68.23,0.01,4.29,23.80475,23.8765,27.39,28.93,29.065,0.98,0.97,5.42341831799474,2
"Maullinia family incertae sedis",27.35,26.5,60,2,75.77,0.01,7.71,25,26,26.695,27.305,27.48,1,1,8.02886978889294,2
"Spongomonas family incertae sedis",26.5,26.745,12,1,13.79,0.22,1.1,22.905,23.0485,23.8,26.0015,26.185,0.5,0.28,1.72606323864963,0
"NAMAKO-15",27.845,27.44,100,1,97.38,0.01,14.59,26.545,27.0445,27.35,27.845,27.944,1,1,14.6832090531055,1
"Auranticordis",23.4,23.4,38,2,47.97,0.01,6.64,23.09925,23.3695,23.8,24.91,24.94775,1,1,6.74054826173888,2
"BB01-173",27.35,27.44,73,1,80.22,0.01,5.07,25,26.635,27.35,27.836,27.932,0.93,0.99,5.57823664733451,0
"Pseudopirsonia family incertae sedis",14,22.525,84,2,72,0.01,3.55,14.25175,15.45,22.525,26.0335,27.3905,0.78,1,4.09110774908374,0
"Nudifila family incertae sedis",7.005,7.005,12,1,31.22,0.07,2.53,0,3.49,23.275,25.1005,25.90575,0.89,0.68,3.85134524637792,0
"Cyphoderiidae",22.905,23,80,1,57.02,0.29,0.58,3.49,3.515,23.805,26,26.04,0.54,0.51,2.37023582483305,0
"Thaumatomonadidae",7.005,19.95,100,2,79,0.01,9.36,7.005,7.03,14.725,22.955,25.25075,1,1,10.1466152264567,2
"Peregriniidae",26.645,26.37,100,2,76.15,0.01,4.86,25.9925,26,26.545,27.205,27.35,1,1,5.4398855259535,2
"Metopion family incertae sedis",19.95,25,98,1,61.06,0.01,4.76,7.02875,8.8405,22.15,25.4065,25.47175,0.43,0.98,5.21622502725621,0
"Vampyrellidae",7.03,7.03,96,2,82.67,0.01,4.75,7.005,7.03,23,27.391,27.442,0.54,1,6.16618375132821,0
"Triastrum family incertae sedis",23.805,23.805,15,1,19.9,0.01,3.09,23.2535,23.445,23.9,25,26.01575,0.97,0.87,3.9342293501633,0
"Halodaphnea family incertae sedis",27.35,22.905,81,2,81.15,0.01,3.1,21.6925,22.4875,23.7475,27.4,27.805,0.66,1,3.94853855249287,0
"P34.6",22.525,22.525,38,2,44.19,0.05,2.28,20.63,21.705,22.955,24.4245,26.645,0.53,0.94,2.89999664384549,0
"Rhizidiomyces family incertae sedis",26,26,88,2,63.73,0.01,3.67,13.34175,23,24.5225,26,26.015,0.97,0.92,4.66732455508496,0
"Navicula family incertae sedis",24.045,25,84,2,75.98,0.01,8.73,23.694,23.8045,24.25,25,25,1,1,9.47163519766525,2
"Rhaphoneis family incertae sedis",27.35,27.35,51,1,56.67,0.02,3.13,21.00525,21.705,26.695,27.755,27.845,0.88,0.95,3.21568192485262,0
"Bolidomonas family incertae sedis",27.35,27.35,91,1,96.13,0.01,8.83,26.02925,26.368,27.27,27.48,27.807,1,1,9.83332176262099,1
"Dactylopodida",28.92,27.845,13,2,82.22,0.01,13.64,26.015,26.5,27.35,27.925,28.214,1,1,14.4260574254652,2
"Stygamoebida",22.525,21.705,48,1,66.4,0.01,4.26,3.49,3.49,22.525,22.9595,23.905,0.96,0.94,5.00192059090802,0
"Hartmannella family incertae sedis",28.415,28.92,42,2,54.15,0.03,2.47,3.51375,9.135,26.015,28.46,28.875,0.78,0.86,3.19895638548807,0
"Acanthocystidae",27.2,26.95,29,1,29.45,0.05,1.91,20.63,23.09,24.425,27.2,27.3025,0.4,0.73,2.54651499178139,0
"Heterophryidae",28.92,27.35,33,2,77.56,0.01,8.66,24.04275,24.4205,27.35,28.29,28.37,1,1,9.39960973685603,2
"Amastigomonas family incertae sedis",23.1,23.695,92,2,55.29,0.07,1.72,3.629,6.98,23.3825,24.5995,25.60975,0.69,0.56,2.46964538099648,0
"Subulatomonas family incertae sedis",20.63,20.63,42,2,47.73,0.03,2.75,16.51875,19.5305,21.075,26.6605,27.35,0.79,0.89,3.56587553194398,0
"Lagenoeca",27.44,27.35,87,1,79.61,0.01,3.78,11,15.305,27.35,27.845,28.29,0.83,0.99,4.36268798231632,0
"Stephanoeca",27.845,28.29,57,2,68.67,0.02,3.85,20.22425,23,27.6175,28.21,28.37,0.87,0.94,4.39258889584637,0
