"","ienv.cp","zenv.cp","freq","maxgrp","IndVal","obsiv.prob","zscore","5%","10%","50%","90%","95%","purity","reliability","z.median","filter"
"Auranticordis",0.290982104847047,0.810072295201606,38,1,58.28,0.01,10.91,0.272937758468649,0.282716916012893,0.383632852885726,0.810412447546068,0.884567084017514,1,1,11.8464728100508,1
"BB01-173",0.168149250440917,0.324375114030287,73,1,62.61,0.01,5.86,0.251732766222709,0.294844348659004,0.3481182722131,0.470863939062215,0.872598142066533,1,0.99,6.57025894842311,1
"Pseudopirsonia family incertae sedis",2.40866648706897,1.67891312032476,84,1,71.91,0.01,4.31,0.919520702198503,1.04800606641124,1.4263701023992,1.8486795387855,2.03363208080566,1,1,4.67502229864933,1
"Nudifila family incertae sedis",3.64231080237411,2.97169262281062,12,2,27.06,0.02,4.09,0.100644157088123,0.103241196861886,1.25536645533054,3.69015972222222,3.87565476190476,0.64,0.82,4.28940198142367,0
"Cyphoderiidae",1.38852036200815,1.38852036200815,80,2,68.56,0.03,2.2,0.235553552423524,0.347988399318859,1.40179260361552,2.9204326358956,3.5157965158046,0.78,0.73,2.67737178610738,0
"Thaumatomonadidae",3.5157965158046,2.40866648706897,100,1,75.75,0.01,8.15,1.87733231846378,1.87884035949948,2.62087399938424,3.24828725797072,3.37480154454023,0.99,1,8.52184749485365,1
"Peregriniidae",0.100644157088123,0.111513752052545,100,1,69.36,0.04,2.28,0.0979224480021893,0.0996495849297573,0.172714700024326,1.02418053655051,1.92192204271955,0.73,0.9,3.13253929523314,0
"Metopion family incertae sedis",3.5157965158046,3.5157965158046,98,1,90.6,0.01,6.58,0.231819011129356,0.292412196679438,3.24828725797072,3.51960511810687,3.55388253882731,0.84,1,6.38758271672624,0
"Vampyrellidae",3.5157965158046,1.56084309004972,96,1,66.01,0.01,4.17,0.82690242048288,1.0520909619595,2.33761729440339,2.66197146962233,3.5157965158046,0.97,0.99,5.08914065228409,1
"Triastrum family incertae sedis",0.931151933953658,0.872598142066533,15,2,20.15,0.01,3.76,0.320055559356566,0.333815506598553,0.931151933953658,1.27996158604725,1.32419780786277,0.9,0.82,4.01027220838006,0
"Halodaphnea family incertae sedis",1.77096161740558,1.56084309004972,81,1,81.61,0.01,4.11,0.32816310892173,0.349362646718969,1.13203084139147,1.22319623091893,1.35286511357417,1,1,4.87898087134594,1
"P34.6",1.05379633430639,0.758191555677188,38,1,44.91,0.01,3.67,0.349429392446634,0.44436153682418,0.872598142066533,1.0716443091285,1.10788691616493,0.97,0.98,4.05812651292874,1
"Rhizidiomyces family incertae sedis",0.192156996898376,0.222843915343915,88,1,60.64,0.02,3.37,0.202385399562124,0.209504044274159,0.995893655354862,2.15255956086937,2.40682508573652,0.91,0.91,3.97685491030062,0
"Navicula family incertae sedis",2.15047643279055,0.329638980113118,84,1,64.49,0.01,5.89,0.254831280788177,0.288064221857325,0.339639968375601,1.85946741299489,2.15151799682996,1,0.98,5.45484905622815,1
"Rhaphoneis family incertae sedis",0.168149250440917,0.215550538222952,51,1,65.03,0.01,5.8,0.15989043780028,0.168149250440917,0.279332390682965,0.373453141154291,0.448066122362099,0.96,1,6.87574897786568,1
"Bolidomonas family incertae sedis",0.115161466885605,0.192156996898376,91,2,58.3,0.04,2.27,0.115161466885605,0.118516785258165,0.222843915343915,2.34061246664614,3.44001968091475,0.8,0.89,3.17507451869131,0
"Dactylopodida",0.215550538222952,0.394985708204099,13,2,15.55,0.03,2.22,0.212694155567719,0.215484263820471,0.389816335218634,1.16937659642401,1.24671031936082,0.83,0.74,3.12702055905063,0
"Stygamoebida",3.64231080237411,1.87884035949948,48,2,61.36,0.01,4.01,0.290358986346773,0.387972343854528,1.31482827751551,2.30312725779967,2.66197146962233,1,1,5.57948982416291,2
"Hartmannella family incertae sedis",3.5157965158046,0.394985708204099,42,2,35.45,0.02,2.75,0.209504044274159,0.2221808520343,0.407346591254637,1.88661215163748,2.33761729440339,0.87,0.95,4.09234086126033,0
"Acanthocystidae",0.119274539317643,0.119274539317643,29,1,36.04,0.05,1.68,0.114954496214195,0.119274539317643,0.340892020920757,1.47819013980113,3.43178966543514,0.69,0.69,2.99491931285004,0
"Heterophryidae",0.153097062579821,0.153097062579821,33,2,33.16,0.07,1.74,0.142325336009244,0.142723347321048,0.213873228729551,1.47451041737936,2.33911488052477,0.8,0.7,2.64771310055992,0
"Amastigomonas family incertae sedis",0.138038983153926,0.175053936325488,92,2,58.46,0.07,1.9,0.133354618986803,0.142723347321048,1.21962176153987,3.64231080237411,3.77802579365079,0.57,0.61,2.3840086637979,0
"Subulatomonas family incertae sedis",0.100644157088123,0.407346591254637,42,1,33.93,0.03,2.76,0.086895297390987,0.104403188286809,0.345786732956274,1.43400908916409,2.1330301517458,0.99,0.93,4.15877166891401,0
"Lagenoeca",3.5157965158046,3.5157965158046,87,1,79.13,0.03,3.06,0.346773779115734,0.389153743234203,1.82490098845253,3.5157965158046,3.55388253882731,0.72,0.93,3.33535713788762,0
"Stephanoeca",1.62783018182129,1.62783018182129,57,2,45.57,0.07,2.12,0.111513752052545,0.119627474457216,1.5943366359355,2.93834073532431,3.60612908050253,0.74,0.75,3.15206252064467,0
"Diaphanoeca",3.24828725797072,1.38852036200815,86,2,54.43,0.25,0.66,0.0980471173143587,0.157307687921912,1.41309786079183,3.24828725797072,3.64231080237411,0.54,0.63,2.34353279598941,0
"FV23-1A4",1.77096161740558,1.18976749224594,18,1,19.19,0.1,1.61,0.212690932311622,0.255088563522471,1.18181749072554,1.77096161740558,1.80350029315286,0.67,0.65,2.49608244017982,0
"Paramicrosporidium",0.107337050720671,0.107337050720671,40,1,44.86,0.1,1.49,0.086895297390987,0.0977006819011129,0.173205543392325,2.34061246664614,2.76521980406746,0.69,0.71,2.84738207787608,0
"Pirum",0.100644157088123,0.100644157088123,59,1,70.25,0.02,2.96,0.0955051826765188,0.100552784619595,0.206213890409293,1.30519880562778,1.67891312032476,0.88,0.82,3.36081226639905,0
"Nuclearia",2.28683429118774,2.33761729440339,36,2,67.47,0.01,6.64,1.37375598754029,1.38852036200815,1.91803614665055,2.33761729440339,2.36756901683087,0.99,0.98,7.24926518541603,2
