"","ienv.cp","zenv.cp","freq","maxgrp","IndVal","obsiv.prob","zscore","5%","10%","50%","90%","95%","purity","reliability","z.median","filter"
"SWARM_508",21.705,22.525,83,2,89.25,0.01,7.38,19.88375,20.63,22.9,23.6725,23.83675,0.96,1,7.38341535345609,2
"SWARM_423",27.35,27.845,20,2,74.67,0.01,18.67,26.364,26.37,27.35,28.218,28.2925,1,1,12.8534481003776,2
"SWARM_550",25,25.05,16,1,21.38,0.02,2.16,23.08075,23.1,24.5775,25.05,25.1605,0.86,0.59,2.37933407347342,0
"SWARM_440",27.35,26.22,59,2,96.85,0.01,8.1,24.74275,24.8865,25.7,26.373,26.6,1,1,8.44326309090669,2
"SWARM_481",27.35,27.35,13,2,99.45,0.01,19.7,26.338,26.4,27.25,27.845,28.29,1,1,18.8133589235497,2
"SWARM_505",24.945,25,32,2,37.94,0.01,3.06,22.955,23.498,24.89,26,26.8315,0.94,0.88,3.72056362079528,0
"SWARM_530",7.005,18.45,96,2,90.71,0.01,11.27,7.15,8.8405,19.9,22.5255,22.59125,1,1,11.0606817162089,2
"SWARM_553",27.35,27.35,85,1,94.44,0.01,6.03,24.4555,25,27.25,27.763,27.847,1,1,6.52738559410598,1
"SWARM_562",27.35,26.645,79,1,81.63,0.01,4.47,17,22.955,26.4,27.3,27.35,0.82,1,5.11388871507374,0
"SWARM_935",26.22,26.645,64,2,78.11,0.01,7.39,22.52975,25.0495,26.22,26.545,26.6915,1,1,7.61188157397059,2
"SWARM_504",27.44,27.44,15,2,20.86,0.08,1.85,24.08775,24.41,25.46,29.525,29.89,0.49,0.69,3.39351273481466,0
"SWARM_611",27.35,25.05,44,2,42.6,0.01,3.21,22.53,23,25,27.25,27.35,0.83,0.96,4.00359316046955,0
"SWARM_544",27.35,27.44,92,1,96.13,0.01,12.08,22.8815,26.879,27.35,27.808,28.2925,0.94,1,11.0278498995262,0
"SWARM_494",24.945,24.945,50,2,58.77,0.01,4.76,23.319,23.803,24.855,25,25,1,1,5.21391510164901,2
"SWARM_596",27.35,27.2,53,1,57.12,0.02,3.41,13.90675,19.95,24.6325,26.6855,27.2525,0.59,0.99,4.20237806794391,0
"SWARM_536",14,14,45,2,45.57,0.08,1.62,19.95,19.95,23.8425,25.0105,26.972,0.77,0.73,2.78206355747266,0
"SWARM_573",27.44,27.35,96,1,92.12,0.01,6.98,26.03,26.397,27.35,27.84,28.21,0.98,1,6.89818005191833,1
"SWARM_606",27.35,26,93,2,76.95,0.01,5.55,23.8,23.9365,25.81,26.015,26.10425,1,1,5.8488117775828,2
"SWARM_1207",24.945,23.3,14,2,17.56,0.11,1.33,23.2,23.265,24.4425,25,25.13475,0.55,0.47,1.94063090093094,0
"SWARM_548",26.015,26.015,42,1,50.46,0.02,3.4,23.22675,23.3995,24.49,26.0515,26.10425,0.39,1,4.29806835525006,0
"SWARM_664",18.45,22.525,91,2,91.8,0.01,6.96,15.45,18.5,23,23.1065,23.16825,1,1,7.6270198645838,2
"SWARM_457",27.35,27.44,25,2,97.94,0.01,11.51,25.0475,25.3125,26.8475,27.5055,27.847,1,1,12.8545828191727,2
"SWARM_511",22.525,22.525,32,2,37.21,0.03,2.44,22.06125,22.4875,23.94,26.0165,26.18675,0.75,0.86,2.91514586133309,0
"SWARM_570",27.35,23.32,77,2,74.22,0.01,6.32,23,23,23.4,24.564,24.99675,0.95,1,6.84707535109773,2
"SWARM_598",26.37,26.37,18,1,21.43,0.08,1.52,23,23.3405,25,26.3175,26.34,0.68,0.38,1.43243277414341,0
"SWARM_532",25,25,11,2,18.15,0.01,2.66,23.435,23.532,25,25.955,26,0.89,0.67,2.45471973244488,0
"SWARM_529",22.525,22.905,61,2,69.35,0.01,4.17,21.6735,22.0845,23,26.96,27.2025,0.89,0.91,4.76924565703577,0
"SWARM_595",27.35,24.945,87,1,73.69,0.01,5.99,24.88325,25,26.2075,27.35,27.35,0.97,1,6.53392814471169,1
"SWARM_549",28.415,28.29,95,1,87.22,0.01,6.84,26.015,26.05,26.925,28.29,28.415,0.98,1,6.25544727576939,1
"SWARM_698",27.845,23.565,15,2,13.66,0.21,0.84,23.66475,24.069,25.76,26.69,27.44,0.59,0.48,1.99124646226244,0
"SWARM_600",27.35,27.35,11,2,98.19,0.01,19.65,26.219,26.37,27.12,27.8815,28.29,1,1,20.6090570889434,2
"SWARM_577",14,19.95,78,2,81.57,0.01,6.12,15.45,18.45,21.355,27.35,27.48,0.71,1,6.30319979369761,0
"SWARM_627",27.35,24.855,76,1,68.2,0.01,6.96,24.535,24.71,25,27.1,27.3025,1,1,7.35643273279507,1
"SWARM_629",27.35,26.37,86,1,93.86,0.01,6.36,25,25.4695,26.435,26.95,27.143,1,1,7.13197919859622,1
"SWARM_713",23,23.165,73,1,82.66,0.01,5.99,22.91,23,23.3325,25.944,26.47375,1,1,6.46240483737724,1
"SWARM_612",24.555,24.555,19,2,30.82,0.01,5.21,23.94,24,24.535,25,25.02325,1,1,5.73763852657193,2
"SWARM_604",27.845,28.29,23,2,54.23,0.01,5.63,23.7935,24.9455,27.845,28.415,29.525,0.95,0.89,5.13518906146812,0
"SWARM_938",27.35,27.35,84,1,93.33,0.01,8.55,26.645,26.879,27.35,27.763,28.214,0.97,1,8.04707290787579,1
"SWARM_769",23.165,23.165,36,2,45.84,0.01,2.92,23.1,23.165,23.5225,24.2945,24.455,0.87,0.69,3.4381353632747,0
"SWARM_576",23.3,23.3,30,2,37.8,0.02,4.26,23.16175,23.23,23.395,24.9505,25.01325,0.95,0.99,4.49502977201335,2
"SWARM_1230",14,22.525,67,2,72.76,0.01,4.89,20,21.0305,22.525,26.185,26.2215,1,1,5.77983029860134,2
"SWARM_711",27.845,27.44,93,1,91.49,0.01,7.75,20.58,22.148,27.35,27.845,27.925,0.67,1,7.14385073302268,0
"SWARM_580",27.35,27.35,79,1,87.78,0.01,5.72,22.14675,22.8675,27.35,27.755,27.835,0.78,1,5.3941441600554,0
"SWARM_608",27.44,26.37,75,2,69.7,0.01,3.82,20.63,23,25.6275,27.35,27.44,1,1,4.73518841167275,2
"SWARM_592",27.35,27.35,22,2,87.86,0.01,12.23,26.06325,26.185,26.695,27.4975,28.294,1,1,12.9634359069496,2
"SWARM_924",27.845,27.845,23,2,73.02,0.01,8.03,24.45825,26.497,27.845,28.8075,30.11,0.95,0.97,9.20488177435586,2
"SWARM_806",25.85,25.785,19,2,46.09,0.01,9.92,25.5125,25.65,25.8175,26.06,27.143,1,1,8.03351462667579,2
"SWARM_674",22.525,24.855,78,1,72.14,0.01,5.21,22.50275,23.045,24.82,26.407,26.55,1,1,5.95394425779925,1
"SWARM_736",26.015,25,32,1,37.22,0.01,4.2,22.57275,23.5615,25.05,26.015,26.031,0.91,1,4.83955690077361,0
"SWARM_561",19.95,19.95,53,2,58.29,0.01,2.83,19.83,19.95,25.025,27.35,27.44725,0.5,0.99,3.99899148986181,0
"SWARM_609",27.845,26.95,91,1,84.92,0.01,6.51,21.705,24.89,26.015,27.391,27.7595,0.93,1,6.65659579611999,0
"SWARM_659",27.35,27.44,88,1,95.41,0.01,9.69,16.7,22.826,27.35,27.76,27.86325,0.88,1,9.62679494542653,0
"SWARM_597",23.695,23.695,21,2,25.07,0.02,2.61,23,23.09,23.905,25,25.67225,0.93,0.89,3.57756124882277,0
"SWARM_686",18.45,24.945,94,1,67.62,0.01,3.95,18.4975,19.945,25,25.6,25.6525,0.7,1,4.49657570441266,0
"SWARM_838",9.135,21.705,94,2,91.09,0.01,8.02,19.0985,19.995,22.08,22.955,23,1,1,8.78967785307885,2
"SWARM_764",14,22.905,96,2,84.14,0.01,10.7,16.9225,18.495,21.8925,22.955,22.955,1,1,11.4762778064682,2
"SWARM_593",7.15,24.945,64,2,57.3,0.01,4.09,11.77175,20.705,24,25,25,0.98,0.98,4.59779671369042,2
"SWARM_617",22.525,22.525,31,2,36.05,0.05,2.44,22.08475,22.525,23.425,25.618,26.95,0.86,0.92,3.06805043288146,0
"SWARM_631",23.425,23.565,94,2,76.92,0.01,4.74,23.39975,23.4225,23.8,26,26.03,1,1,5.17741929703566,2
"SWARM_837",7.005,7.005,90,2,80.9,0.01,3.28,3.515,7.005,24.5225,25.1515,27.2025,0.48,0.99,4.12209457248944,0
"SWARM_715",22.905,23,18,1,58.56,0.01,9.08,3.49,7.03,22.905,23,23.035,1,1,10.0700006280578,1
"SWARM_541",27.35,27.44,24,2,97.6,0.01,12.68,26.334,26.49,27.35,27.845,28.214,1,1,12.847456241715,2
"SWARM_616",7.005,7.005,92,2,80.48,0.02,2.66,6.8305,7.005,24.495,26.95,27.115,0.55,0.9,3.31113256335723,0
"SWARM_701",23.32,23.265,19,2,22.26,0.03,1.83,23.16175,23.2965,23.455,24.478,25,0.59,0.49,1.96110183431989,0
"SWARM_693",27.35,27.35,76,1,84.44,0.01,5.43,23.1,23.1965,24.505,27.5075,27.845,0.49,1,6.8684576081928,0
"SWARM_668",27.35,25,88,1,71.93,0.01,8.26,24.8855,24.9415,26,27.35,27.45075,1,1,8.75476017667422,1
"SWARM_655",9.135,9.135,11,1,16.55,0.07,1.11,9.135,9.135,24.045,26,26.0335,0.61,0.54,2.30012498874499,0
"SWARM_726",23.805,23.425,22,1,35.49,0.01,6.28,23.42225,23.425,23.805,23.9865,24.045,1,0.99,6.41678074794746,1
"SWARM_845",27.35,27.44,15,2,97.75,0.01,14.93,26.3495,26.5135,27.225,27.809,28.29,1,1,16.9141153060936,2
"SWARM_587",26.645,26.745,58,2,96.16,0.01,6.82,24.9955,25,26.34,27.209,27.35,1,1,7.01897619490174,2
"SWARM_560",27.35,28.29,11,2,96.03,0.01,21.04,26.1665,26.336,27.1,27.845,28.29,1,1,20.707642497418,2
"SWARM_647",23.845,24.045,37,1,51.51,0.01,4.67,23.4,23.7895,24,25.4835,26,0.99,0.97,4.94755475223928,1
"SWARM_687",23,23.035,33,1,36.49,0.04,1.83,9.015,9.135,22.93,23.32,24.47975,0.93,0.56,2.64983549207158,0
"SWARM_749",22.525,22.525,46,2,53.49,0.01,3.93,22.06125,22.525,24.9725,26.407,26.5,0.51,1,4.7335121816788,0
"SWARM_1320",27.35,24.945,51,2,45.69,0.01,4.03,19.95,22.9955,24.4325,27.254,27.35,0.86,0.99,4.76411509223508,0
"SWARM_680",9.135,7.03,81,2,84.27,0.01,5.08,7.144,7.15,12.135,27.44,27.48525,0.69,1,5.13378372453326,0
